# ----------------------------------------
# 电子商务购买: 商品名称
# 账号：linkdolls
# 媒体资源：linkdolls-new - GA4
# ----------------------------------------
# 
# 所有用户
# 开始日期：20260601
# 结束日期：20260607
商品名称,查看过的商品数,加入购物车的商品数,已购买的商品数,商品收入,跳出率,活跃用户,结账的商品数
F2319a-163cm(5.3ft) 53kg G CupBig Butt Sex Doll BBW Super Fat Huge Ass with ROS Movable Jaw丨SY Doll,12,0,0,0,0,10,0
F2574-168cm(5.5ft)-39kg H Cup Most Realistic Sex Doll Silicone｜Real Lady,10,2,0,0,0,5,0
F3071-160cm 37.2kg J cup Kate Huge Tits Silicone Head (Movable Jaw) + SLE Body Best Mature BBW Sex D,9,3,0,0,0,1,6
A599 (83lb) BBW Sex Doll Torso Big Booty Doggy Style Sucking Doll Biggest Ass Sex Toy,8,0,0,0,0,7,0
F2384a- 163cm(5.3ft)-53kg G Cup S6 Best Big Ass Silicone Head Real BBW Sex Doll Booty丨SY Doll,8,0,0,0,0,6,0
"H002 X-Bot AI Smart Doll Head – Multi-Language Talking, Lifelike Expressions & Interactive Emotions ",7,0,0,0,0,5,0
A303 11lb Silicone Big Butt Torso – Realistic & Lightweight Big Ass Toy,6,0,0,0,0,3,0
A446-10.80LB Naomi Pocket Pussy Big Ass Sex Doll Big Booty Sexdoll | LoveNestle Series,6,0,0,0,0,6,0
F2465-Sigafun Doll Realistic AI sex dolls Porn Star Sex Doll Silicone Head 163cm 40kg C Cup【IN STOCK,6,0,0,0,0,4,0
"F311-163cm(5.3ft)-51kg H Cup Hips Over 110"" Dora Best BBW MILF Big Booty STPE Sex Doll【IN STOCK USA】",6,0,0,0,0,6,0
F5425- Elsa Babe Hentai Anime Waifu Sex Dolls Silicone Head 150cm 27.5kg,6,0,0,0,0,6,0
A555-32lbs 32lb Moving Sex Doll Torso Realistic Ass Robot Vibrating,5,2,1,4052.98375,0,3,3
A660-Big Ass Sex Dolls Torso Realistic Silicone 25lb Elastic Butty,5,0,0,0,0,4,0
A664-(37.5lb) Silicone Butt Sexy and Real Realistic Big Ass Sex Doll Torso,5,0,0,0,0,4,0
A682-(19lb) Bigass Sexdoll Torso TPE 19lb Sucking Vibration Realistic Ass,5,0,0,0,0,5,0
F2430a-158cm/5ft2 40kg X Cup BBS Lustina Weight Reduction Full Silicone SSBBW Sex Doll | Starpery Do,5,0,0,0,0,5,0
F704-161cm(5ft3)-33kg E Cup Penny Black Silicone Sex Doll | Irontech Doll,5,0,0,0,0,5,0
F9135-175cm-43kg Drake Von Strong Femboy Silicone Most Realistic Celebrity male sex doll | Irontech ,5,0,0,0,0,5,0
f9257- 160cm(5ft3)-35kg E Cup Silicone realistic sex doll丨Doll senior,5,0,0,0,0,3,0
A499-84.92LB BBW Big Booty Sex Doll Torso Silicone | LoveNestle Series,4,0,0,0,0,3,0
A512 (57.32lb) Big Ass Sex Doll Torso Doggy Style 1:1 Life-Sized BBW Sex Doll,4,0,0,0,0,4,0
A684-(41.8lb)Big Booty Sex Dolls Torso Realistic ssbbwsex,4,0,0,0,0,4,0
F1063-162cm(5.3ft) F Cup Chloe TPE Best Sex Doll｜Fun West Doll,4,0,0,0,0,3,0
