日期,点击次数,展示,点击率,排名
2026-04-27,121,1278,9.47%,5.8
2026-04-28,150,1254,11.96%,5.8
2026-04-29,135,1023,13.2%,6.2
2026-04-30,125,919,13.6%,5.9
2026-05-01,132,1121,11.78%,5.6
2026-05-02,134,1010,13.27%,5.8
2026-05-03,130,1038,12.52%,5.8
