日期,点击次数,展示,点击率,排名
2026-06-15,150,1243,12.07%,5.9
2026-06-16,140,1226,11.42%,5.5
2026-06-17,140,1282,10.92%,6.3
2026-06-18,134,1228,10.91%,6.3
2026-06-19,130,1190,10.92%,6.1
2026-06-20,141,1042,13.53%,6.3
2026-06-21,113,898,12.58%,5.2
