日期,点击次数,展示,点击率,排名
2026-06-01,86,706,12.18%,6.3
2026-06-02,86,672,12.8%,6.3
2026-06-03,102,796,12.81%,6.5
2026-06-04,85,741,11.47%,6.1
2026-06-05,96,746,12.87%,6.1
2026-06-06,103,798,12.91%,6.1
2026-06-07,60,503,11.93%,6.1
