日期,点击次数,展示,点击率,排名
2026-04-27,116,1687,6.88%,6.3
2026-04-28,120,1517,7.91%,6.1
2026-04-29,133,1550,8.58%,6.2
2026-04-30,59,723,8.16%,7.2
2026-05-01,54,723,7.47%,9.4
2026-05-02,105,1467,7.16%,6.9
2026-05-03,112,1423,7.87%,7.7
