日期,点击次数,展示,点击率,排名
2026-06-22,80,1230,6.5%,11.2
2026-06-23,71,1086,6.54%,10.4
2026-06-24,75,1054,7.12%,12.5
2026-06-25,72,1059,6.8%,9.5
2026-06-26,102,1201,8.49%,9.8
2026-06-27,92,1214,7.58%,10
2026-06-28,89,1099,8.1%,10.3
