日期,点击次数,展示,点击率,排名
2026-04-13,62,807,7.68%,12.4
2026-04-14,100,1036,9.65%,9.2
2026-04-15,89,1357,6.56%,9
2026-04-16,128,1488,8.6%,8.7
2026-04-17,104,1439,7.23%,10.3
2026-04-18,133,1619,8.21%,9.1
2026-04-19,130,1624,8%,9
