日期,点击次数,展示,点击率,排名
2026-06-22,76,627,12.12%,5.7
2026-06-23,72,572,12.59%,4.9
2026-06-24,75,867,8.65%,6.3
2026-06-25,89,659,13.51%,5.1
2026-06-26,76,653,11.64%,5.1
2026-06-27,84,704,11.93%,5.3
2026-06-28,37,209,17.7%,5.2
