日期,点击次数,展示,点击率,排名
2026-04-27,22,633,3.48%,8.4
2026-04-28,11,478,2.3%,7.9
2026-04-29,20,500,4%,11.3
2026-04-30,25,470,5.32%,7.8
2026-05-01,22,380,5.79%,9.4
2026-05-02,20,434,4.61%,10.1
2026-05-03,26,386,6.74%,8.4
