日期,点击次数,展示,点击率,排名
2026-04-27,63,1161,5.43%,22.8
2026-04-28,70,1032,6.78%,19.6
2026-04-29,52,1009,5.15%,22.2
2026-04-30,52,1028,5.06%,19.1
2026-05-01,69,1074,6.42%,20.8
2026-05-02,61,1201,5.08%,24.9
2026-05-03,76,1009,7.53%,20.1
