日期,点击次数,展示,点击率,排名
2026-04-06,90,738,12.2%,6.9
2026-04-07,75,611,12.27%,7.3
2026-04-08,61,686,8.89%,8
2026-04-09,68,848,8.02%,9.1
2026-04-10,74,652,11.35%,7.7
2026-04-11,79,714,11.06%,7.3
2026-04-12,54,473,11.42%,7.8
