日期,点击次数,展示,点击率,排名
2026-06-22,41,510,8.04%,6.5
2026-06-23,47,636,7.39%,6.6
2026-06-24,68,656,10.37%,6
2026-06-25,67,575,11.65%,6.1
2026-06-26,59,610,9.67%,6.2
2026-06-27,72,626,11.5%,6
2026-06-28,37,422,8.77%,5.7
