日期,点击次数,展示,点击率,排名
2026-04-13,11,156,7.05%,15.3
2026-04-14,5,153,3.27%,15.4
2026-04-15,11,256,4.3%,13.5
2026-04-16,13,213,6.1%,10.1
2026-04-17,20,229,8.73%,11.5
2026-04-18,18,233,7.73%,13.1
2026-04-19,21,255,8.24%,10.1
