日期,点击次数,展示,点击率,排名
2026-06-29,55,972,5.66%,12
2026-06-30,77,1181,6.52%,9.3
2026-07-01,93,1131,8.22%,11.3
2026-07-02,84,1121,7.49%,10.4
2026-07-03,81,1041,7.78%,10.6
2026-07-04,67,1029,6.51%,11.3
2026-07-05,76,886,8.58%,9.5
