# ----------------------------------------
# 电子商务购买: 商品名称
# 账号：linkdolls
# 媒体资源：linkdolls-new - GA4
# ----------------------------------------
# 
# 所有用户
# 开始日期：20260511
# 结束日期：20260517
商品名称,查看过的商品数,加入购物车的商品数,已购买的商品数,商品收入,跳出率,活跃用户,结账的商品数
F5425- Elsa Babe Hentai Anime Waifu Sex Dolls Silicone Head 150cm 27.5kg,30,0,0,0,0,27,0
F4598-155cm(5ft1)-35kg Busty Koharu I Cup S-TPE Animes Hentai Sex Doll | IROKEBIJIN Doll,18,1,0,0,0,16,1
F1871K-159cm-37kg A Cup Alice Cosplay Anime Sex Doll-Realistic Japanese TPE｜Fun West Doll,16,0,0,0,0,13,0
F4247- 159cm(5.2ft) -27kg B Cup TPE Anime Cosplay Sex Doll Hentai丨WM Doll,13,0,0,0,0,10,0
F4249- 160cm(5.2ft) -38kg I Cup Asian TPE Hentai Anime Sex Doll丨WM Doll,11,0,0,0,0,9,0
P109-30cm/11.8in 2.5kg Silicone Anime Hentai Doll Pocket Pussy｜Doll Castle,9,0,0,0,0,8,0
F5707K-168cm/5ft6-40kg A Cup Cartoon Sex Doll Rabbit Police Officer Anime Hentai IN Stock EU】｜Doll C,7,0,0,0,0,6,0
F9141-Doll Senior Huge Boob Sex Doll Anime Asian ROS Gel Breast Silicone 170cm 43kg,7,0,0,0,0,7,0
T693 - 64.6 lbs Meru Anime Alien Sex Doll Torso with Flat Chest Red Skin Stock US/EU In Stock,7,0,0,0,0,7,0
F4850- 161cm(5ft3)-31kg F Cup Silicone Best Anime Japanese Hentai Sex Doll丨Doll senior,5,0,0,0,0,4,0
F7135-155Mcm(5.1ft)-38kg 2.2cf E Cup Mini Silicone White Twin Tails Japanese Cosplay Sex Doll｜AITIA ,5,0,0,0,0,4,0
F7150-163cm(5.4ft)-35kg 2.1 B Cup Asian Real TPE body+silicon head small breast Chinese Sex Doll｜Bez,5,0,0,0,0,4,0
F8151-160cm/5ft2-36kg Realistic Furry Sex Doll with Big Breasts – Lifelike Silicone Catgirl Anime Co,5,0,0,0,0,4,0
F8165-150cm/5ft-27.5kg  Silicone Anime Hentai Sex Doll | Elsa Babe,5,0,0,0,0,5,0
F8193-150cm/5ft-27.5kg  Silicone Anime Sex Doll | Elsa Babe,5,0,0,0,0,5,0
F4904-150cm(4ft9)-35.5kg B Cup Silicone Furry Bunny Anime Sex Doll |Climax Doll Ultra,4,0,0,0,0,4,0
F5935-155Mcm(5.1ft)-38kg 2.2cf E Cup Sex Doll with Black and Yellow Plush Ears – Realistic Silicone ,4,0,0,0,0,4,0
F8036-150cm/5ft-27.5kg Silicone Japanese Cut Anime Mini Sex Doll | Elsa Babe,4,0,0,0,0,4,0
F9368-168cm-2.2cf ROS Asian Cosplay Silicone Celebrity Lifesize Sex Doll｜AITIA Doll,4,0,0,0,0,2,0
P384-2.2lbs Dragon's Claw Mini Anime Hentai Pocket Pussy | MRL,4,0,0,0,0,4,0
F4245- 159cm(5.2ft) -27kg B Cup Anime Cheap Flat Chest Sex Dolls - WM Doll,3,0,0,0,0,3,0
F4535-150cm(4ft9)-25kg Akane F Cup Silicone Chorin HSS Animes Mini Hentai Naked Dolls | IROKEBIJIN D,3,0,0,0,0,3,0
F5686k-155cm(5ft1)-23kg Aryana.A E Cup Silicone Anime Big Breasted AI Alien Sex Doll【IN Stock USA】 |,3,0,0,0,0,2,0
F5687-150cm(4ft9)-37.6kg Koharu L Cup S-TPE Big Breasts Animes BBW Mini Hentai Sex Doll | IROKEBIJIN,3,0,0,0,0,2,0
F7644-8kg D Cup Silicone Realistic Blue Cat Anime-Style Furry  Sex Doll｜Doll Castle,3,0,0,0,0,2,0
F8014-150cm/5ft-27.5kg Silicone  Hentai Anime Character Sex Doll | Elsa Babe,3,1,0,0,0,1,0
F8032-150cm/5ft-27.5kg Silicone  Anime Hentai Sex Doll | Elsa Babe,3,0,0,0,0,3,0
F8096-150cm/5ft-27.5kg Anime Hentai Silicone Sex Doll | Elsa Babe,3,0,0,0,0,2,0
F9201-52kg D Cup Cartoon Sex Doll Bat Animal Hentai Realistic Furry｜Doll Castle,3,0,0,0,0,3,0
F9244-150cm/5ft-27.5kg Silicone Head Anime real life sex doll| Elsa Babe,3,2,0,0,0,1,0
P381-2.2lbs Meru The Succubus Mini Anime Hentai Onahole - Silicone Pocket Pussy | MRL,3,0,0,0,0,2,0
T588V-16.09lb Sucking Sex Torso TPE Vibration & Auto Clean,3,0,0,0,0,3,0
A24-7.5LB Silicone Animes Succubus Ass Mini Hentai sex with sex doll Torso| IROKEBIJIN Doll,2,0,0,0,0,2,0
B37-14.8ポンド/フルバスト：33.8インチ-イエローシリコンおっぱいジョブ乳房セックスパイズリ乳房性交セックスおもちゃティットジョブ,2,0,0,0,0,1,0
F1042-159cm(5.2ft)-37kg A Cup Assos Realistic TPE Petite Cheap Tiny Anime Sex Doll｜Fun West Doll,2,0,0,0,0,2,0
F1051-157cm(5.2ft)-40kg C Cup Assos Sexy Tiny Cheap TPE Anime real life size sex doll｜Fun West Doll,2,0,0,0,0,2,0
F1056-155cm(5ft)-34kg F Cup Lucy TPE Anime Girl Life Sized Sex Doll｜Fun West Doll,2,0,0,0,0,2,0
F2233-150cm/4ft9 A Cup Small Flat Chested Sex Doll TPE Best Affordable [IN STOCK USA] |SY Doll,2,0,0,0,0,2,0
F2319a-163cm(5.3ft) 53kg G CupBig Butt Sex Doll BBW Super Fat Huge Ass with ROS Movable Jaw丨SY Doll,2,0,0,0,0,2,0
"F2344a-151cm(4.9ft)-65kg T Cup Hips Over 155"" Jasmine BBW Biggest Ass Huge Breast Movable Jaw Sex Do",2,0,0,0,0,2,0
F3908-159cm(5.2ft)-34kg A Cup Asian Alice Realistic Silicone Japanese Anime Sex Doll｜Fun West Doll,2,0,0,0,0,2,0
F4596-155cm(5ft1)-35kg Busty Anna I Cup S-TPE Animes Hentai Sex Doll | IROKEBIJIN Doll,2,0,0,0,0,2,0
F4630k—161cm(5ft3)-35kg  Samantha.J F Cup STPE Fit Real Fantasy Alien SexDoll Naked【In Stock US】｜SE ,2,0,0,0,0,1,0
F4890-SY Dolls Big Breasts Robot Pussy Big Ass Sex Doll Silicone Head 169cm 50kg,2,0,0,0,0,2,0
F4987- 159cm(5.2ft) -27kg B Cup Anime TPE Best sexbot Hentai Sex Doll丨WM Doll,2,0,0,0,0,2,0
F5457-153cm/5ft-28kg Silicone Ancient Style Anime Femboy Sex Dolls-Perfect Blend of Ethereal Long Ha,2,0,0,0,0,2,0
F5460-150cm/5ft-27.5kg Silicone Anime Hentai Sex Dolls | Elsa Babe,2,0,0,0,0,2,0
F5502-150cm/5ft-27.5kg Silicone mini Anime Sex Doll | Elsa Babe,2,0,0,0,0,2,0
F5573-150cm/5ft-27.5kg Petite Anime Futa Shemale Silicone Sex Doll with Customizable Detachable Dild,2,0,0,0,0,2,0
F5914-150cm(4ft11)-35kg Arisa E Cup S-TPE Big Breasts Animes Hentai Sex Doll | IROKEBIJIN Doll,2,0,0,0,0,2,0
F6191-41kg E Cup Cartoon Sex Doll Monie Fantasy Cute Horse Face Anime Hentai Furry [Climax Doll Pro],2,0,0,0,0,2,0
"F6331—SHEDOLL Realistic Asian Silicone Sex Doll 163cm H Cup,Big Breasts ROS Design",2,0,0,0,0,1,0
F7123-159cm(5.3ft)-31.5kg 2.2cf B Cup ROS Silicone Asian Adult Chinese Flat Chest Teen Sex Doll【Chun,2,0,0,0,0,2,0
