# ----------------------------------------
# 电子商务购买: 商品名称
# 账号：linkdolls
# 媒体资源：linkdolls-new - GA4
# ----------------------------------------
# 
# 所有用户
# 开始日期：20260615
# 结束日期：20260621
商品名称,查看过的商品数,加入购物车的商品数,已购买的商品数,商品收入,跳出率,活跃用户,结账的商品数
F1614-160cm/5ft3 C Cup Lifelike Silicone Head Full Body Sex Dolls Celebrity |Rosretty Doll,16,1,0,0,0,14,4
F2465-Sigafun Doll Realistic AI sex dolls Porn Star Sex Doll Silicone Head 163cm 40kg C Cup【IN STOCK,16,0,0,0,0,16,0
F5707-168cm/5ft6-40kg A Cup Rabbit Police Officer Anime Flat Chest Best Animal Furry Character Sex D,15,0,0,0,0,15,0
T925-111cm(3ft7)/27.4kg K Cup Silicone Head (Movable Jaw) + SLE Body Bubble Butt Silicone Sex Doll T,14,0,0,0,0,13,0
F5526- 150cm(4.9ft)/28kg D Cup S13 Black Real Life Silicone Celebrity Sex Doll rihanna丨Rosretty Doll,11,0,0,0,0,10,0
F2454-164cm(5.4ft)-39kg G Cup Amani Life-Size Silicone Head Celeb Sexdolls【IN STOCK US/EU】｜Sigafun D,9,0,0,0,0,9,0
F2464-163cm(5.3ft)-40kg C Cup Amani Dark Realistic Silicone Head Look Alike Sex Dolls sex with sexua,9,0,0,0,0,7,0
F5968-158cm/5ft2 33kg C Cup Realistic Black Skin Silicone Head Sex Doll | Rosretty Doll,9,0,0,0,0,9,0
F9135-175cm-43kg Drake Von Strong Femboy Silicone Most Realistic Celebrity male sex doll | Irontech ,8,0,0,0,0,7,0
F2053- 166cm(5.5ft)-33kg C Cup Slim Thin With Small Boobs STPE Look Alike Sex Doll【IN STOCK USA】丨WM ,7,0,0,0,0,6,0
F2453-164cm(5.4ft)-39kg G Cup Cecily Life-Size Silicone Head Sexdoll Celebrity【IN STOCK US/EU】｜Sigaf,7,0,0,0,0,6,0
F4654-174cm(5ft7)/42kg G Cup Blonde hair Cosplay Silicone Sex Doll｜Starpery Doll,7,0,0,0,0,7,0
F1308-160cm I Cup Penny Biggest Ebony Black BBW life size dolls｜Irontech Doll,6,0,0,0,0,6,0
F5956- 165cm(5ft4)-35kg B Cup Silicone ROS Flat Chest Asian Celebrity Sex Doll丨Doll senior,6,0,0,0,0,5,0
F8170-150cm(4.9ft)-27.6kg F Cup Lena Best Silicone Sex Doll With Robot｜Real Lady,6,0,0,0,0,6,0
F9138-160cm/35.5kg Eila Adams C Cup Silicone Porn Celebrity Sex Doll｜Irontech Doll,6,0,0,0,0,4,0
F1301-168cm B Cup Luna Coser Silicone Sex Doll｜Irontech Doll,5,0,0,0,0,5,0
F1310-164cm F Cup Monroe Big Boobs Realistic Life Size Silicone Doll Celebrity Sex Doll｜Irontech Dol,5,2,0,0,0,1,1
F1929K-164cm(5ft4) G Cup Hazel TPE Body+ Silicone Head Celebrity Look Alike Sex Dolls sex with dolls,5,0,0,0,0,5,0
F5639—171cm/35.6kg C cup Silicone Head (Movable Jaw) + SLE Body Silicone Celebrity Sex Doll | Zelex ,5,2,0,0,0,5,3
F8122k-154cm(5ft1)-32.4kg C Cup Silicone Head Oral Black Flat Chested Sex Doll Celebrity【IN Stock US,5,0,0,0,0,5,0
F1245-164cm F Cup Hedy Warrior Big Boobs Silicone Sex Doll｜Irontech Doll,4,1,0,0,0,3,0
F2267-163cm F Cup Eve  Silicone Famous Sex Doll  ｜Normon doll,4,0,0,0,0,3,0
F6114K—167cm/5.48ft-39kg F Cup ROS Silicone Realistic Celebrity Sex Doll Weight Reduction 【IN Stock ,4,0,0,0,0,4,0
F6137-160cm/5.2ft 36kg C Cup TPE Celebrity Sex Doll |SY Doll,4,0,0,0,0,3,0
F8104-150cm(4.9ft)-27.6kg F Cup Life Size  Silicone Sex Doll｜Real Lady,4,0,0,0,0,4,0
F9139-178cm/43kg Violet Tanned F Cup Silicone Porn Celebrity Sex Doll｜Irontech Doll,4,0,0,0,0,4,0
F1045-157cm(5.2ft)-40kg C Cup Sophiemina Sexy Realistic  Anime TPE 18s Sex Doll【IN STOCK USA & EUROP,3,0,0,0,0,3,0
F1860K-164cm(5ft4) G Cup Dark Black Sex Doll｜Irontech Doll,3,0,0,0,0,3,0
F1930K-164cm(5ft4)-45kg S13 F Cup Lucky New Robot Silicone Head Real Life Sex Dolls｜Irontech Doll,3,0,0,0,0,3,0
F3406-150cm(4ft9)-26.2kg B Cup Medium Breast TPE Sex Doll | Aibei Doll,3,0,0,0,0,3,0
F4729-160cm/5ft3-37.2kg J Cup Hair Implant Head Silicone BBW Sex Doll(ZELEX SLE )｜Zelex Doll,3,0,0,0,0,3,0
F4733-166cm/5ft3-33.8kg K Cup Hair Implant Head Silicone BBW Sex Doll(ZELEX SLE )｜Zelex Doll,3,0,0,0,0,2,0
F4755—163cm/40kg E cup Life Size Best Silicone Sex Doll For Man (ZELEX SLE ) |Zelex Doll,3,0,0,0,0,3,0
F4910-157cm(5ft1)-32kg  D Cup Medium Breast TPE Sex Doll | Aibei Doll,3,0,0,0,0,3,0
F5682-157cm/5ft1 E Cup Realistic Black TPE Celebrity BBW Big Ass Sex Doll For Men | 6YE,3,0,0,0,0,3,0
F5901-161cm(5ft3)-37kg D Cup Mei Silicone ROS Best Big Tits Asian Celebrity Sex Doll丨Lusandy doll,3,0,0,0,0,3,0
F5950-164cm(5ft4)-40.5kg Robot All-In-One Seamless Neck Silicone Celebrity Sex Doll｜Irontech Doll,3,0,0,0,0,3,0
F5971-160cm/5ft3 C Cup Lifelike Silicone Head Porn Star Celebrity Robotic Sex Doll | Rosretty Doll,3,0,0,0,0,1,0
