日期,点击次数,展示,点击率,排名
2026-04-13,95,1160,8.19%,7.9
2026-04-14,120,1350,8.89%,7
2026-04-15,96,1255,7.65%,7.2
2026-04-16,47,983,4.78%,7.7
2026-04-17,121,1656,7.31%,6.6
2026-04-18,129,1579,8.17%,6.4
2026-04-19,100,1126,8.88%,6
