日期,点击次数,展示,点击率,排名
2026-06-29,98,1152,8.51%,11.4
2026-06-30,145,1327,10.93%,10.4
2026-07-01,137,1443,9.49%,12.6
2026-07-02,146,1321,11.05%,9.6
2026-07-03,103,1243,8.29%,9.6
2026-07-04,127,1265,10.04%,10.7
2026-07-05,103,948,10.86%,8.5
