# ----------------------------------------
# 电子商务购买: 商品名称
# 账号：linkdolls
# 媒体资源：linkdolls-new - GA4
# ----------------------------------------
# 
# 所有用户
# 开始日期：20260608
# 结束日期：20260614
商品名称,查看过的商品数,加入购物车的商品数,已购买的商品数,商品收入,跳出率,活跃用户,结账的商品数
A599 (83lb) BBW Sex Doll Torso Big Booty Doggy Style Sucking Doll Biggest Ass Sex Toy,111,0,0,0,0,85,0
F7690-161cm(5ft3)/41.5kg H Cup Silicone SSBBW Sex Doll with Weight Reduction 4.0 and ROS Head｜Starpe,83,1,0,0,0,72,0
A779 - Available in 2 Sizes: 5kg (11 lbs) & 16kg (35 lbs)  Ultra Soft Realistic Ass BBW Silicone But,60,1,0,0,0,50,0
A499-84.92LB BBW Big Booty Sex Doll Torso Silicone | LoveNestle Series,42,1,0,0,0,36,0
T643 - 48.5 lbs Life-Size Realistic BBW Sex Doll Torso | Plump Woman with Chubby Belly,33,1,0,0,0,27,1
F4893- 163cm(5.3ft)-F Cup Great Huge Butt TPE Big Ass BBW Sex Doll For Men丨SY Doll,32,0,0,0,0,26,0
A316-17.4lbs Silicone Big Ass BBW Sex Doll Thick Torso | MRL,23,0,0,0,0,21,0
F9385-161cm(5ft3)/41.5kg H Cup Huge Breast Silicone SSBBW Sex Doll with Weight Reduction 4.0｜Starper,22,0,0,0,0,20,0
T205-BBW Sex Doll Torso TPE 41.22lb|53cm Curvy Fat Belly,22,2,0,0,0,14,4
F5692-161cm(5ft3)/41.5kg H Cup Huge Breast Adult Silicone BBW Sex Doll ｜Starpery Doll,21,0,0,0,0,18,0
A512 (57.32lb) Big Ass Sex Doll Torso Doggy Style 1:1 Life-Sized BBW Sex Doll,20,0,0,0,0,19,0
T239-Mini BBW Sex Torso Collection Fat Belly,20,0,0,0,0,16,0
F4093-153cm/45kg Q Cup Full Silicone SSBBW Thick Ass Hentai Biggest Plus Size BBW Sex Doll｜Doll Cast,19,0,0,0,0,16,0
F7595- 163cm(5.3ft)-F Cup Great Huge Butt TPE Big Ass BBW Chubby Sex Doll For Men  [IN STOCK USA]|SY,18,0,0,0,0,16,0
"F9395-164cm/5'5""-48kg E Cup Weight Loss TPE BBW Sex Doll｜Doll Castle",18,2,0,0,0,16,0
T777-94cm/3ft1″ 116LB N-Cup Huge Breasts SSBBW Silicone Sex Torso With ROS Head  [IN Stock USA]｜YELO,18,0,0,0,0,16,0
T778-75cm/2ft5″ 103LB N-Cup SSBBW Huge Breasts Silicone Sex Torso｜YELOLY,17,0,0,0,0,17,0
A720 (103.6lb) S-TPE Big Ass Sex Doll Torso SSBBW Sex Doll Doggy Style,16,0,0,0,0,10,0
A664-(37.5lb) Silicone Butt Sexy and Real Realistic Big Ass Sex Doll Torso,14,0,0,0,0,10,0
F9403-38kg G Cup Silicone SCP Mini Anime BBW Lifelike Sex Doll｜Doll Castle,14,0,0,0,0,11,0
A323- 32lbs Huge Ass Sex Doll Torso Liquid Silicone Chubby Sex Doll Belly Butt Ultra-Soft,12,0,0,0,0,10,0
P399-3.9lbs Osiimi Anime Pocket Pussy BBW Succubus Sex Doll | MRL,12,0,0,0,0,11,0
T347-24.46 lbs Huge Breast Shemale BBW Hentai Futa Sex Toys | MRL,12,0,0,0,0,10,0
T371-30.9lbs/49cm BBW Realistic TPE Torso Sex Dolls in Stock EU,12,0,0,0,0,11,0
F555-161cm(5ft3)/52.5kg H Cup Huge Areola Adult Silicone BBW Sex Doll｜Starpery Doll,11,0,0,0,0,11,0
F305-158cm/5ft2(57kg) Aisha E Cup TPE Adult Big Chest BBW chubby sex doll | YL Doll,10,1,0,0,0,9,0
F6214-153cm(5ft)-41kg  Large Breasts TPE BBW Sex Doll【IN Stock US】 | Rui Mei,10,0,0,0,0,10,0
F7626- 163cm(5.3ft)-E Cup Great Huge Butt TPE Body+Silicone Head Black BBW Sex Doll For Men丨SY Doll,10,1,0,0,0,9,0
T778-75cm/2ft5″ 103LB N-Cup SSBBW Huge Breasts Silicone Sex Torso Natalie｜YELOLY,10,0,0,0,0,10,0
F2344a-151cm(4.9ft)-65kg T Cup Jasmine Biggest Ass Huge Breast Movable Jaw BBW Life Size Sex Doll Fa,9,0,0,0,0,8,0
F9267-161cm(5ft3)/41.5kg H Cup Huge Breast Adult Silicone SSBBW Sex Doll｜Starpery Doll,9,0,0,0,0,8,0
T316-6.78kg Silicone  Sex Doll Torso  Realistic Female BBW Sex Doll Torso | Sineem,9,0,0,0,0,9,0
F2319a-163cm(5.3ft) 53kg G CupBig Butt Sex Doll BBW Super Fat Huge Ass with ROS Movable Jaw丨SY Doll,8,0,0,0,0,7,0
F4004-161cm/5ft3(52.5kg) H Cup Best Fat Big Ass Breasts Silicone BBW Sex Doll 【IN Stock-USA】| Starpe,8,0,0,0,0,7,0
T346-24.46 lbs Huge Breast Hentai TPE BBW Sex Doll Torso | MRL,8,0,0,0,0,6,0
