日期,点击次数,展示,点击率,排名
2026-04-27,1,14,7.14%,8.2
2026-04-28,0,11,0%,1.9
2026-04-29,1,20,5%,7.9
2026-04-30,0,20,0%,3.8
2026-05-01,0,17,0%,5
2026-05-02,0,20,0%,9.6
2026-05-03,0,30,0%,7
