日期,点击次数,展示,点击率,排名
2026-06-22,2,40,5%,6.5
2026-06-23,0,14,0%,12.8
2026-06-24,0,27,0%,4.9
2026-06-25,1,18,5.56%,5.4
2026-06-26,0,25,0%,1.8
2026-06-27,0,17,0%,9.7
2026-06-28,0,5,0%,1.8
