日期,点击次数,展示,点击率,排名
2026-06-15,69,699,9.87%,10.9
2026-06-16,68,730,9.32%,10.6
2026-06-17,70,704,9.94%,9.8
2026-06-18,82,719,11.4%,9.8
2026-06-19,75,700,10.71%,11.2
2026-06-20,77,700,11%,8.9
2026-06-21,90,730,12.33%,8.8
