# ----------------------------------------
# 电子商务购买: 商品名称
# 账号：linkdolls
# 媒体资源：linkdolls-new - GA4
# ----------------------------------------
# 
# 所有用户
# 开始日期：20260622
# 结束日期：20260628
商品名称,查看过的商品数,加入购物车的商品数,已购买的商品数,商品收入,跳出率,活跃用户,结账的商品数
F5425- Elsa Babe Hentai Anime Waifu Sex Dolls Silicone Head 150cm 27.5kg,59,0,0,0,0,55,0
F9141-170cm(5.6ft)-43kg Huge Boob Sex Doll Anime Asian ROS Gel Breast Silicone | Doll Senior,31,0,0,0,0,29,0
F1871K-159cm-37kg A Cup TPE Alice Cosplay Anime Sex Doll-Realistic Japanese Sex Dolls｜Fun West Doll,17,0,0,0,0,17,0
F4598-155cm(5ft1)-35kg Busty Koharu I Cup S-TPE Animes Hentai Sex Doll | IROKEBIJIN Doll,16,0,0,0,0,15,0
F7685- 157cm(5.1ft) -33kg B Cup Anime PVC Head Silicone Sex Doll丨WM Doll,16,0,0,0,0,14,0
T693 - 64.6 lbs Meru Anime Alien Sex Doll Torso with Flat Chest Red Skin【in stock US】,14,0,0,0,0,13,0
F4249- 160cm(5.2ft) -38kg I Cup Asian TPE Hentai Anime Sex Doll丨WM Doll,11,0,0,0,0,10,0
F8185-150cm/5ft-27.5kg  Silicone Anime Sex Doll | Elsa Babe,11,0,0,0,0,9,0
F4247- 159cm(5.2ft) -27kg B Cup TPE Anime Cosplay Sex Doll Hentai丨WM Doll,10,0,0,0,0,9,0
F9284-178cm/5ft10-63kg P Cup ROS Silicone Pawg Alien Sex Doll｜Doll Castle,10,0,0,0,0,9,0
F5935-155Mcm(5.1ft)-38kg 2.2cf E Cup Sex Doll with Black and Yellow Plush Ears – Realistic Silicone ,9,0,0,0,0,7,0
F8205-150cm/5ft-27.5kg  Silicone Anime Sex Doll | Elsa Babe,9,0,0,0,0,8,0
F4904-150cm(4ft9)-35.5kg B Cup Silicone Furry Bunny Anime Sex Doll |Climax Doll Ultra,8,0,0,0,0,6,0
F8193-150cm/5ft-27.5kg  Silicone Anime Sex Doll Manga | Elsa Babe,7,0,0,0,0,7,0
F9359-150cm/5ft 27.5kg Cute Anime Sex Dolls with Silicone Head | Elsa Babe,7,0,0,0,0,7,0
P387-MRL Snake Girl Cartoon Hentai Figure Best Pocket Pussy Small Sex Doll Silicone 19.62LB,7,0,0,0,0,7,0
F1427-158cm(5f2)-31.25kg C Cup Small Breast TPE Hentai Sex Doll 【IN Stock USA】|Aibei Doll,6,1,0,0,0,5,0
F1871-159cm(5.2ft) 37kg A Cup Alice Cosplay Realistic Hot Anime S-TPE sex with sexual doll 【IN STOCK,6,0,0,0,0,6,0
F9357-150cm/5ft 27.5kg Fuck Dolls Anime Sex Doll Silicone Head | Elsa Babe,6,0,0,0,0,6,0
F9370-150cm/5ft 27.5kg Anime Full Size Sex Doll Silicone Head | Elsa Babe,6,0,0,0,0,6,0
F1447-153cm(5ft)-34kg H Cup Petite Fantasy Anime TPE Sex Doll 100% Genuine【IN Stock USA】 |Aibei Doll,5,0,0,0,0,5,0
F4535-150cm(4ft9)-25kg Akane F Cup Silicone Chorin HSS Animes Mini Hentai Naked Dolls | IROKEBIJIN D,5,0,0,0,0,5,0
F4595-155cm(5ft1)-35kg Busty Akari I Cup S-TPE Animes Cheap Hentai Sex Doll | IROKEBIJIN Doll,5,1,0,0,0,3,1
F4596-155cm(5ft1)-35kg Busty Anna I Cup S-TPE Animes Hentai Sex Doll | IROKEBIJIN Doll,5,0,0,0,0,5,0
F7150-163cm(5.4ft)-35kg 2.1 B Cup Asian Real TPE body+silicon head small breast Chinese Sex Doll｜Bez,5,0,0,0,0,4,0
F9368-168cm-2.2cf ROS Asian Cosplay Silicone Celebrity Lifesize Anime Sex Doll｜AITIA Doll,5,0,0,0,0,5,0
F8000-150cm/5ft-27.5kg Silicone Anime Hentai Futa Sex Doll with Customizable Detachable Dildo | Elsa,4,0,0,0,0,4,0
F8614—164cm/5ft4-38.75kg I Cup Aisan Silicone Huge Breast Sex Doll Ruby- Firefly Diary,4,0,0,0,0,4,0
F9343-150cm/5ft 27.5kg Anime Hentai Sex Doll with Silicone Head | Elsa Babe,4,0,0,0,0,4,0
F9365-163cm/5ft4-39kg Silicone Anime Hentai Full Size Realistic Sex Doll | Elsa Babe,4,0,0,0,0,4,0
F9371-150cm/5ft 27.5kg Anime Futa Sex Doll-Customizable Futanari Version Doll | Elsa Babe,4,0,0,0,0,4,0
A599 (83lb) BBW Sex Doll Torso Big Booty Doggy Style Sucking Doll Biggest Ass Sex Toy【IN STOCK US】,3,0,0,0,0,3,0
