日期,点击次数,展示,点击率,排名
2026-06-29,91,727,12.52%,8.7
2026-06-30,93,712,13.06%,9.3
2026-07-01,84,638,13.17%,9
2026-07-02,77,690,11.16%,9.9
2026-07-03,54,583,9.26%,10.7
2026-07-04,70,560,12.5%,9.3
2026-07-05,68,523,13%,8.4
