"登陆页面类型","登陆页面路径","在线商店访客","访问","有商品添加到购物车的访问","到达结账页面的访问","完成结账的访问","转化率","页面浏览量","结账转化率","添加至购物车率","到达结账页面率","到达并完成结账的访问","平均访问持续时间","每次访问的页面浏览量","跳出率","完成结账率","跳出次数","Online store visitors (previous_week)","Sessions (previous_week)","Sessions with cart additions (previous_week)","Sessions that reached checkout (previous_week)","Sessions that completed checkout (previous_week)","Conversion rate (previous_week)","Pageviews (previous_week)","Checkout conversion rate (previous_week)","Added to cart rate (previous_week)","Reached checkout rate (previous_week)","Sessions that reached and completed checkout (previous_week)","Average session duration (previous_week)","Pageviews per session (previous_week)","Bounce rate (previous_week)","Completed checkout rate (previous_week)","Bounces (previous_week)","Online store visitors (previous_week) ","Sessions (previous_week) ","Sessions with cart additions (previous_week) ","Sessions that reached checkout (previous_week) ","Sessions that completed checkout (previous_week) ","Conversion rate (previous_week) ","Pageviews (previous_week) ","Checkout conversion rate (previous_week) ","Added to cart rate (previous_week) ","Reached checkout rate (previous_week) ","Sessions that reached and completed checkout (previous_week) ","Average session duration (previous_week) ","Pageviews per session (previous_week) ","Bounce rate (previous_week) ","Completed checkout rate (previous_week) ","Bounces (previous_week) "
"Blog Article","/blogs/dolls-info-qustions/what-are-the-best-types-of-sex-doll-cleaning-products-to-use-in-2025",3,3,0,0,0,0,11,,0,0,0,145,3.6666666666666665,0.6666666666666666,,2,2,2,0,0,0,0,3,,0,0,0,734.5,1.5,0.5,,1,50,50,,,,,266.6666666666667,,,,,-80.25867937372362,144.44444444444443,33.33333333333333,,100
,"/de/collections/monster-hentai-sex-doll",3,3,0,0,0,0,7,,0,0,0,113.66666666666667,2.3333333333333335,0.6666666666666666,,2,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,50,50,,,,,250,,,,,,133.33333333333334,-33.333333333333336,,0
,"/ja/collections/torso-sex-dolls",1,3,0,0,0,0,12,,0,0,0,223.66666666666666,4,0.3333333333333333,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/mini-torso-alien",3,3,0,0,0,0,7,,0,0,0,18,2.3333333333333335,0,,0,1,1,0,0,0,0,10,,0,0,0,87,10,0,,0,200,200,,,,,-30,,,,,-79.3103448275862,-76.66666666666666,,,
"Blog Article","/blogs/dolls-info-qustions/what-kind-of-soap-is-best-for-cleaning-torso-sex-dolls-2",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/collections/silicone-ass",3,3,0,0,0,0,6,,0,0,0,305.3333333333333,2,0.6666666666666666,,2,4,4,0,0,0,0,9,,0,0,0,51.5,2.25,0.25,,1,-25,-25,,,,,-33.333333333333336,,,,,492.88025889967633,-11.11111111111111,166.66666666666666,,100
"Collection","/collections/delete-alternative-torso",2,3,0,0,0,0,4,,0,0,0,18.333333333333332,1.3333333333333333,0.6666666666666666,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/irontech-doll-factory-photos",3,3,0,0,0,0,21,,0,0,0,428.6666666666667,7,0,,0,3,3,1,0,0,0,36,,0.3333333333333333,0,0,902.6666666666666,12,0.3333333333333333,,1,0,0,-100,,,,-41.666666666666664,,-99.99999999999999,,,-52.51107828655834,-41.666666666666664,-99.99999999999999,,-100
"Collection","/collections/lusandy-doll",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,4,4,0,0,0,0,7,,0,0,0,72.5,1.75,0.5,,2,-25,-25,,,,,-57.142857142857146,,,,,-100,-42.857142857142854,100,,50
"Collection","/collections/notye-doll",2,3,0,0,0,0,3,,0,0,0,0,1,1,,3,1,1,0,0,0,0,4,,0,0,0,91,4,0,,0,100,200,,,,,-25,,,,,-100,-75,,,
"Custom Page","/pages/japanese-sex-doll-buying-guide",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,50,50,,,,,50,,,,,,0,0,,50
,"/de/collections/sex-doll-torso",3,3,0,0,0,0,12,,0,0,0,174,4,0.3333333333333333,,1,1,1,0,0,0,0,5,,0,0,0,58,5,0,,0,200,200,,,,,140,,,,,200,-20,,,
"Blog Article","/blogs/dolls-info-qustions/how-to-eat-ass-a-deep-dive-into-rimming-techniques-and-sex-doll-play",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,2,2,0,0,0,0,3,,0,0,0,7.5,1.5,0.5,,1,50,50,,,,,0,,,,,-100,-33.333333333333336,100,,200
"Checkout","/60719464687/orders/9f7100374c971d4e593f61dcaef9168c",2,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/comprehensive-guide-to-realistic-foot-fetish-toys",3,3,1,1,0,0,10,0,0.3333333333333333,0.3333333333333333,0,51.333333333333336,3.3333333333333335,0.3333333333333333,0,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/2025-best-furry-sex-doll-picks-your-fantasy-comes-to-life",3,3,0,0,0,0,4,,0,0,0,0.6666666666666666,1.3333333333333333,0.6666666666666666,,2,3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,,,,,33.333333333333336,,,,,,33.33333333333333,-33.333333333333336,,-33.333333333333336
"Collection","/collections/big-ass-sex-doll-2000",3,3,0,0,0,0,6,,0,0,0,38,2,0.6666666666666666,,2,2,2,0,0,0,0,12,,0,0,0,132,6,0.5,,1,50,50,,,,,-50,,,,,-71.21212121212122,-66.66666666666667,33.33333333333333,,100
"Product","/products/f9139-178cm-35-5kg-eila-adams-c-cup-silicone-porn-celebrity-sex-doll-irontech-doll",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,1,1,0,0,0,0,2,,0,0,0,14,2,0,,0,200,200,,,,,50,,,,,-100,-50,,,
"Product","/products/t631-63-9lb-morgpie-pornstar-sexdoll-life-like-sex-doll-with-tantabosom%E4%B8%A8tantaly",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f3421-158cm5f2-33kg-e-cup-medium-breast-tpe-sex-doll-aibei-doll",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/in-depth-review-of-chunmomo-bezlya-collaborative-celebrity-sex-doll",3,3,0,0,0,0,23,,0,0,0,335,7.666666666666667,0.6666666666666666,,2,8,8,0,0,0,0,17,,0,0,0,35.375,2.125,0.625,,5,-62.5,-62.5,,,,,35.294117647058826,,,,,846.9964664310954,260.7843137254902,6.66666666666666,,-60
,"/de/collections/top-cydoll",3,3,0,0,0,0,15,,0,0,0,229,5,0.6666666666666666,,2,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,200,200,,,,,1400,,,,,,400,-33.333333333333336,,100
,"/de/collections/ai-sex-dolls-list",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/life-size-shemale-sex-doll",2,3,0,0,0,0,15,,0,0,0,261,5,0.3333333333333333,,1,1,1,0,0,0,0,2,,0,0,0,123,2,0,,0,100,200,,,,,650,,,,,112.1951219512195,150,,,
"Collection","/collections/top-fire-doll",3,3,0,0,0,0,16,,0,0,0,171,5.333333333333333,0.3333333333333333,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/t205-curvy-bbw-torso-tpe-41lb-luxury-fat-belly",3,3,0,0,0,0,5,,0,0,0,0.6666666666666666,1.6666666666666667,0.6666666666666666,,2,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,200,200,,,,,400,,,,,,66.66666666666667,-33.333333333333336,,100
"Collection","/collections/8-9in-male-sex-doll",3,3,0,0,0,0,8,,0,0,0,26,2.6666666666666665,0,,0,7,7,0,0,0,0,23,,0,0,0,472.2857142857143,3.2857142857142856,0.42857142857142855,,3,-57.142857142857146,-57.142857142857146,,,,,-65.21739130434783,,,,,-94.49485783424078,-18.84057971014493,-100,,-100
,"/en-ca/collections/sucking-vagina-ai-sex-doll",3,3,0,0,0,0,7,,0,0,0,52.333333333333336,2.3333333333333335,0.3333333333333333,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/japanese-anime-sex-doll",2,3,0,0,0,0,7,,0,0,0,520.6666666666666,2.3333333333333335,0.6666666666666666,,2,5,9,0,0,0,0,15,,0,0,0,37.44444444444444,1.6666666666666667,0.4444444444444444,,4,-60,-66.66666666666667,,,,,-53.333333333333336,,,,,1290.5044510385756,40,50,,-50
"Collection","/collections/torso-over-699",3,3,0,0,0,0,17,,0,0,0,1217.6666666666667,5.666666666666667,0.3333333333333333,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/how-to-hide-your-full-size-sex-doll",3,3,0,0,0,0,5,,0,0,0,33,1.6666666666666667,0.6666666666666666,,2,3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,,,,,66.66666666666667,,,,,,66.66666666666667,-33.333333333333336,,-33.333333333333336
"Collection","/collections/g-cup-sex-dolls",3,3,0,0,0,0,13,,0,0,0,628.6666666666666,4.333333333333333,0.6666666666666666,,2,1,1,0,0,0,0,33,,0,0,0,3209,33,0,,0,200,200,,,,,-60.60606060606061,,,,,-80.40926560714657,-86.86868686868688,,,
"Collection","/collections/pornstar-sex-doll",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,50,50,,,,,50,,,,,,0,0,,50
,"/de/collections/big-ass-sex-dolls",2,3,0,0,0,0,9,,0,0,0,144.33333333333334,3,0.6666666666666666,,2,3,3,0,0,0,0,8,,0,0,0,19.666666666666668,2.6666666666666665,0.3333333333333333,,1,-33.333333333333336,0,,,,,12.5,,,,,633.8983050847457,12.500000000000007,99.99999999999999,,100
"Product","/products/t6212-3lbminisize-silicone-sex-doll-torso-sigafun-doll",3,3,0,0,0,0,29,,0,0,0,1063.3333333333333,9.666666666666666,0.3333333333333333,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Checkout","/60719464687/orders/72698abedc703f4179b1a0e00629cc9d",1,3,0,0,0,0,14,,0,0,0,213,4.666666666666667,0.3333333333333333,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Checkout","/60719464687/orders/5d51cc063370245fb3af8fdc41c06005",2,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/featured-blog/why-choose-the-irontech-silicone-sex-dolls",1,3,0,0,0,0,56,,0,0,0,2296.6666666666665,18.666666666666668,0,,0,2,2,0,0,0,0,9,,0,0,0,110.5,4.5,0.5,,1,-50,50,,,,,522.2222222222222,,,,,1978.4313725490194,314.81481481481484,-100,,-100
"Blog Article","/blogs/dolls-info-qustions/what-are-sex-dolls-made-of-complete-material-guide",3,3,0,0,0,0,24,,0,0,0,795.3333333333334,8,0.6666666666666666,,2,6,7,0,0,0,0,25,,0,0,0,96.14285714285714,3.5714285714285716,0.42857142857142855,,3,-50,-57.142857142857146,,,,,-4,,,,,727.241208519069,124,55.55555555555555,,-33.333333333333336
"Blog Article","/blogs/dolls-info-qustions/a-must-read-for-anime-fans-anime-futa-sex-dolls-bring-your-2d-fantasy-to-life",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,19,19,0,0,0,0,21,,0,0,0,47.94736842105263,1.105263157894737,0.9473684210526315,,18,-84.21052631578948,-84.21052631578948,,,,,-85.71428571428571,,,,,-100.00000000000001,-9.523809523809533,5.555555555555562,,-83.33333333333333
,"/en-fi/blogs/dolls-info-qustions/discover-the-secrets-of-the-vagina",3,3,1,0,0,0,10,,0.3333333333333333,0,0,127.33333333333333,3.3333333333333335,0.3333333333333333,,1,3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,,,,,233.33333333333334,,,,,,233.33333333333334,-66.66666666666667,,-66.66666666666667
"Blog Article","/blogs/dolls-info-qustions/top-5-best-foot-fetish-toys-you-can-buy-online-in-2025",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,2,2,0,0,0,0,3,,0,0,0,9,1.5,0.5,,1,50,50,,,,,0,,,,,-100,-33.333333333333336,100,,200
"Checkout","/checkouts/do/63a75b42381306fbb6879dc156c75e5b/en-us",2,3,0,0,1,0.3333333333333333,28,,0,0,0,1402,9.333333333333334,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/collections/tpe-torso",3,3,0,0,0,0,6,,0,0,0,22,2,0.3333333333333333,,1,2,2,0,0,0,0,20,,0,0,0,1989,10,0,,0,50,50,,,,,-70,,,,,-98.89391654097537,-80,,,
"Product","/products/f2596-150cm-f-cup-silicone-realistic-real-lady-sex-doll",3,3,0,0,0,0,13,,0,0,0,216,4.333333333333333,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/h1031-silicone-sex-doll-head%E4%B8%A8aibei-doll-head",3,3,0,0,0,0,23,,0,0,0,747.3333333333334,7.666666666666667,0,,0,1,1,0,0,0,0,5,,0,0,0,92,5,0,,0,200,200,,,,,360,,,,,712.3188405797101,53.333333333333336,,,
"Collection","/collections/big-ass-sex-doll-mini-torso",3,3,0,0,0,0,6,,0,0,0,26.333333333333332,2,0.3333333333333333,,1,4,4,0,0,0,0,30,,0,0,0,254.5,7.5,0.5,,2,-25,-25,,,,,-80,,,,,-89.65291421087097,-73.33333333333333,-33.333333333333336,,-50
"Product","/products/h377-ros-silicone-sex-doll-head%E4%B8%A8galatate-doll-head",3,3,0,0,0,0,5,,0,0,0,13.666666666666666,1.6666666666666667,0.6666666666666666,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/shedoll",2,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/foot-smother-a-guide-to-safe-and-sensual-play",3,3,0,0,0,0,4,,0,0,0,4,1.3333333333333333,0.6666666666666666,,2,3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,,,,,33.333333333333336,,,,,,33.33333333333333,-33.333333333333336,,-33.333333333333336
,"/de/products/p70-4-1lb-tifa-centaur-onechannels-fake-pussy-anime-ona-hole-mini-hentai-sex-toy-mrl-%E5%A4%8D%E5%88%B6",1,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/t717-44-1lb-25-2in-bbw-silicone-sex-doll-torso",1,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/tpe-sex-doll-head",3,3,0,0,0,0,18,,0,0,0,679.6666666666666,6,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/breast-vagina",3,3,0,0,0,0,4,,0,0,0,12,1.3333333333333333,0.6666666666666666,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/d057-19-69-1-76kg-male-torso-tpr-dildo-shemale-penis-smooth-in-stock-xingse",2,3,0,0,0,0,3,,0,0,0,0,1,1,,3,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,0,50,,,,,50,,,,,,0,0,,50
,"/ja/collections/sy-doll-factory-photos",3,3,0,0,0,0,31,,0,0,0,319.3333333333333,10.333333333333334,0.3333333333333333,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/have-sex-with-a-japnese-sex-doll",3,3,0,0,0,0,14,,0,0,0,99,4.666666666666667,0.3333333333333333,,1,3,3,0,0,0,0,5,,0,0,0,256.3333333333333,1.6666666666666667,0.6666666666666666,,2,0,0,,,,,180,,,,,-61.378413524057216,180,-49.99999999999999,,-50
"Product","/products/f5951-164cm5ft4-40-5kg-robot-all-in-one-seamless-neck-silicone-celebrity-sex-doll-irontech-doll",1,3,0,0,0,0,38,,0,0,0,1168.6666666666667,12.666666666666666,0,,0,1,1,0,0,0,0,28,,0,0,0,1231,28,0,,0,0,200,,,,,35.714285714285715,,,,,-5.063633901976707,-54.761904761904766,,,
"Blog Article","/blogs/dolls-info-qustions/how-women-use-sex-dolls",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,200,200,,,,,200,,,,,,0,0,,200
,"/de/collections/electric-pocket-pussy",3,3,0,0,0,0,5,,0,0,0,64,1.6666666666666667,0.6666666666666666,,2,5,5,0,0,0,0,5,,0,0,0,0,1,1,,5,-40,-40,,,,,0,,,,,,66.66666666666667,-33.333333333333336,,-60
"Product","/products/546-4lb-lightweight-black-ass-sex-doll-torso",3,3,0,0,0,0,7,,0,0,0,105.33333333333333,2.3333333333333335,0.6666666666666666,,2,3,3,0,0,0,0,8,,0,0,0,185.33333333333334,2.6666666666666665,0.3333333333333333,,1,0,0,,,,,-12.5,,,,,-43.16546762589929,-12.499999999999988,99.99999999999999,,100
"Collection","/collections/irontech-oriental",3,3,0,0,0,0,4,,0,0,0,29,1.3333333333333333,0.6666666666666666,,2,1,1,0,0,0,0,28,,0,0,0,1216,28,0,,0,200,200,,,,,-85.71428571428571,,,,,-97.61513157894737,-95.23809523809526,,,
"Collection","/collections/full-round-huge-breast-sex-doll",3,3,0,0,0,0,17,,0,0,0,827.6666666666666,5.666666666666667,0.6666666666666666,,2,6,6,0,0,0,0,17,,0,0,0,135.83333333333334,2.8333333333333335,0.3333333333333333,,2,-50,-50,,,,,0,,,,,509.3251533742331,100.00000000000001,99.99999999999999,,0
"Collection","/collections/fantasy-sex-doll-heads",3,3,0,0,0,0,6,,0,0,0,22.333333333333332,2,0.3333333333333333,,1,3,3,0,0,0,0,8,,0,0,0,70.66666666666667,2.6666666666666665,0.3333333333333333,,1,0,0,,,,,-25,,,,,-68.39622641509435,-24.999999999999996,0,,0
,"/en-fi/collections/celebrity-sex-dolls",3,3,0,0,0,0,24,,0,0,0,205.66666666666666,8,0.3333333333333333,,1,2,2,0,0,0,0,4,,0,0,0,10.5,2,0.5,,1,50,50,,,,,500,,,,,1858.7301587301586,300,-33.333333333333336,,0
"Product","/products/f3593-160cm5-2ft-34kg-a-cup-asian-tpe-sex-doll%E4%B8%A8wm-doll",2,3,0,0,0,0,3,,0,0,0,0,1,1,,3,1,1,0,0,0,0,2,,0,0,0,92,2,0,,0,100,200,,,,,50,,,,,-100,-50,,,
"Product","/products/lovenestle-huge-ass-sex-doll-torso-silicone-dual-tunnels",3,3,0,0,0,0,4,,0,0,0,22.333333333333332,1.3333333333333333,0.6666666666666666,,2,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,200,200,,,,,300,,,,,,33.33333333333333,-33.333333333333336,,100
"Product","/products/b438-13-40lb-breast-sex-toy-with-vagina-tunnel-silicone-male-masturbator-lovenestle",3,3,0,0,0,0,4,,0,0,0,24,1.3333333333333333,0.6666666666666666,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/zelex%C2%AE-sle-doll-factory-photos",3,3,0,0,0,0,8,,0,0,0,32.666666666666664,2.6666666666666665,0.3333333333333333,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-fi/collections/sex-doll-torso-with-head",3,3,0,0,0,0,46,,0,0,0,512.3333333333334,15.333333333333334,0.6666666666666666,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f1223-160cm-i-cup-pearl-black-lady-sex-doll-irontech-doll",2,3,0,0,0,0,4,,0,0,0,14.666666666666666,1.3333333333333333,0.6666666666666666,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/sex-doll-with-electric-hip-and-waist",3,3,0,0,0,0,6,,0,0,0,45.333333333333336,2,0.6666666666666666,,2,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,200,200,,,,,500,,,,,,100,-33.333333333333336,,100
"Product","/products/t305-63-93lb-liz-big-boobs-silicone-sex-doll-with-mature-curves-lovenestle-series",3,3,0,0,0,0,5,,0,0,0,27.333333333333332,1.6666666666666667,0.6666666666666666,,2,3,3,0,0,0,0,15,,0,0,0,206,5,0,,0,0,0,,,,,-66.66666666666667,,,,,-86.7313915857605,-66.66666666666666,,,
"Blog Article","/blogs/dolls-info-qustions/nsfw-time-revealing-the-most-popular-porn-stars-and-celebrity-sex-dolls",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,200,200,,,,,200,,,,,,0,0,,200
"Blog Article","/blogs/dolls-info-qustions/10-countries-legal-to-buy-sex-dolls",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,3,5,0,0,0,0,18,,0,0,0,735.4,3.6,0.4,,2,0,-40,,,,,-83.33333333333333,,,,,-100,-72.22222222222221,150,,50
"Product","/products/f5562-150cm-5ft-27-5kg-hentai-anime-silicone-sex-doll-elsa-babe",1,3,0,0,0,0,4,,0,0,0,1.6666666666666667,1.3333333333333333,0.6666666666666666,,2,1,3,0,0,0,0,6,,0,0,0,21.666666666666668,2,0.6666666666666666,,2,0,0,,,,,-33.333333333333336,,,,,-92.3076923076923,-33.333333333333336,0,,0
,"/de/collections/flat-chest-sex-doll",3,3,0,0,0,0,37,,0,0,0,352.3333333333333,12.333333333333334,0.3333333333333333,,1,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,50,50,,,,,1750,,,,,,1133.3333333333335,-66.66666666666667,,-50
"Collection","/collections/yiqu",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/all/big-ass",3,3,0,0,0,0,8,,0,0,0,36.666666666666664,2.6666666666666665,0.6666666666666666,,2,3,3,0,0,0,0,6,,0,0,0,33,2,0.3333333333333333,,1,0,0,,,,,33.333333333333336,,,,,11.111111111111104,33.33333333333333,99.99999999999999,,100
"Blog Article","/blogs/dolls-info-qustions/futa-sex-dolls-where-fantasy-meets-reality-in-the-world-of-anime-temptation",3,3,0,0,0,0,10,,0,0,0,201.33333333333334,3.3333333333333335,0.6666666666666666,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/celebrity-sex-dolls-turn-your-fantasies-into-reality",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,1,1,0,0,0,0,4,,0,0,0,1710,4,0,,0,200,200,,,,,-25,,,,,-100,-75,,,
"Collection","/collections/fake-ass-over-899",3,3,0,0,0,0,10,,0,0,0,92.66666666666667,3.3333333333333335,0.3333333333333333,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,200,200,,,,,900,,,,,,233.33333333333334,-66.66666666666667,,0
"Product","/products/fun-west-doll-95cm-silicone-sex-doll-torso-t801",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/ja/blogs/real-sex-doll-reviews-pros-cons-real-usage-tests/2026-meru-hentai-sex-doll-review-comprehensive-comparison-of-4-hot-models",2,3,0,0,0,0,4,,0,0,0,44,1.3333333333333333,0.6666666666666666,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/best-vibrating-sex-torso-types-who-it-suits",3,3,0,0,0,0,6,,0,0,0,53.666666666666664,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/sex-doll-torso-blog/8-best-sex-doll-torsos-with-heads",3,3,0,0,0,0,10,,0,0,0,147.66666666666666,3.3333333333333335,0.3333333333333333,,1,1,1,0,0,0,0,2,,0,0,0,41,2,0,,0,200,200,,,,,400,,,,,260.1626016260162,66.66666666666667,,,
"Product","/products/f8122k-154cm5ft1-32-4kg-c-cup-tori-silicone-head-oral-realistic-sex-doll-in-stock-us-climax-doll-pro",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f2344-151cm4-9ft-65kg-m-cup-bbw-jasmine-huge-breast-silicone-mini-sex-doll%E4%B8%A8climax-doll-pro",3,3,0,0,0,0,5,,0,0,0,15,1.6666666666666667,0.6666666666666666,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/t424-48-5lbs-93cm-silicone-luxury-super-realistic-human-size-torso-sex-dolls-and-robots",3,3,0,0,0,0,25,,0,0,0,486,8.333333333333334,0.6666666666666666,,2,3,5,1,0,0,0,16,,0.2,0,0,438.4,3.2,0.4,,2,0,-40,-100,,,,56.25,,-100,,,10.857664233576648,160.41666666666666,66.66666666666664,,0
,"/en-fi/blogs/dolls-info-qustions/how-to-make-a-fake-ass-sex-toy",3,3,0,0,0,0,6,,0,0,0,12,2,0.3333333333333333,,1,3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,,,,,100,,,,,,100,-66.66666666666667,,-66.66666666666667
"Checkout","/60719464687/orders/f1c28262d39bcfa9801917566095ebc2",2,3,0,0,0,0,36,,0,0,0,1842.3333333333333,12,0.3333333333333333,,1,2,3,0,0,0,0,9,,0,0,0,51,3,0.3333333333333333,,1,0,0,,,,,300,,,,,3512.4183006535945,300,0,,0
"Product","/products/p382-2-4lb-dragon-head-silicone-hentai-sex-doll-torso-toy-male-masturbator-mrl",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,8,8,0,0,0,0,8,,0,0,0,0,1,1,,8,-62.5,-62.5,,,,,-62.5,,,,,,0,0,,-62.5
,"/de/collections/all",3,3,0,0,0,0,4,,0,0,0,4,1.3333333333333333,0.6666666666666666,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/large-breast-sex-doll",3,3,0,0,0,0,25,,0,0,0,249.33333333333334,8.333333333333334,0.6666666666666666,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/ja/collections/milf-sex-dolls",2,3,0,0,0,0,4,,0,0,0,212.33333333333334,1.3333333333333333,0.6666666666666666,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Checkout","/checkouts/cn/hWN9YYvf2R9TWGlLGpby2I7t/en-us",1,3,1,3,1,0.3333333333333333,16,0.3333333333333333,0.3333333333333333,1,1,598.3333333333334,5.333333333333333,0,1,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/products/lightweight-ass-toy-silicone-8-5lb-a805",1,3,0,0,0,0,9,,0,0,0,159.66666666666666,3,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
