"登陆页面类型","登陆页面路径","在线商店访客","访问","有商品添加到购物车的访问","到达结账页面的访问","完成结账的访问","转化率","页面浏览量","结账转化率","添加至购物车率","到达结账页面率","到达并完成结账的访问","平均访问持续时间","每次访问的页面浏览量","跳出率","完成结账率","跳出次数","Online store visitors (previous_week)","Sessions (previous_week)","Sessions with cart additions (previous_week)","Sessions that reached checkout (previous_week)","Sessions that completed checkout (previous_week)","Conversion rate (previous_week)","Pageviews (previous_week)","Checkout conversion rate (previous_week)","Added to cart rate (previous_week)","Reached checkout rate (previous_week)","Sessions that reached and completed checkout (previous_week)","Average session duration (previous_week)","Pageviews per session (previous_week)","Bounce rate (previous_week)","Completed checkout rate (previous_week)","Bounces (previous_week)","Online store visitors (previous_week) ","Sessions (previous_week) ","Sessions with cart additions (previous_week) ","Sessions that reached checkout (previous_week) ","Sessions that completed checkout (previous_week) ","Conversion rate (previous_week) ","Pageviews (previous_week) ","Checkout conversion rate (previous_week) ","Added to cart rate (previous_week) ","Reached checkout rate (previous_week) ","Sessions that reached and completed checkout (previous_week) ","Average session duration (previous_week) ","Pageviews per session (previous_week) ","Bounce rate (previous_week) ","Completed checkout rate (previous_week) ","Bounces (previous_week) "
"Collection","/collections/furry-sex-doll",375,385,0,0,0,0,941,,0,0,0,87.95844155844156,2.444155844155844,0.5766233766233766,,222,386,392,0,0,0,0,1028,,0,0,0,102.33673469387755,2.622448979591837,0.6020408163265306,,236,-2.849740932642487,-1.7857142857142858,,,,,-8.463035019455253,,,,,-14.049982323987699,-6.798726565263534,-4.221879815100159,,-5.932203389830509
"Collection","/collections/sex-doll-torso-dildo-for-woman",277,282,2,0,0,0,879,,0.0070921985815602835,0,0,124.43617021276596,3.117021276595745,0.450354609929078,,127,214,224,2,1,0,0,806,0,0.008928571428571428,0.004464285714285714,0,143.32142857142858,3.5982142857142856,0.46875,0,105,29.439252336448597,25.892857142857142,0,-100,,,9.057071960297767,,-20.56737588652482,-100,,-13.176856068840106,-13.373105960614534,-3.9243498817966938,,20.952380952380953
"Collection","/collections/boob-job-sex-toys",269,273,2,1,0,0,785,0,0.007326007326007326,0.003663003663003663,0,106.2051282051282,2.8754578754578755,0.608058608058608,0,166,230,235,2,0,0,0,612,,0.00851063829787234,0,0,109.32765957446809,2.6042553191489364,0.5872340425531914,,138,16.956521739130434,16.170212765957448,0,,,,28.26797385620915,,-13.919413919413921,,,-2.8561220294055434,10.413823649117758,3.5462122418644144,,20.28985507246377
"Collection","/collections/black-sex-dolls",234,251,4,1,0,0,957,0,0.01593625498007968,0.00398406374501992,0,175.75697211155378,3.812749003984064,0.4701195219123506,0,118,247,260,1,0,0,0,948,,0.0038461538461538464,0,0,178.31153846153848,3.646153846153846,0.46153846153846156,,120,-5.2631578947368425,-3.4615384615384617,300,,,,0.9493670886075949,,314.3426294820717,,,-1.4326422014107139,4.569065510111459,1.859229747675963,,-1.6666666666666667
"Blog Article","/blogs/dolls-info-qustions/how-to-make-a-fake-ass-sex-toy",205,207,0,0,0,0,275,,0,0,0,54.75845410628019,1.328502415458937,0.8115942028985508,,168,221,223,0,0,0,0,302,,0,0,0,62.25112107623318,1.3542600896860986,0.8340807174887892,,186,-7.239819004524887,-7.174887892376682,,,,,-8.940397350993377,,,,,-12.036196040192461,-1.901973957833446,-2.695963846033962,,-9.67741935483871
"Collection","/collections/sex-doll-torso",187,189,5,2,0,0,803,0,0.026455026455026454,0.010582010582010581,0,225.57142857142858,4.248677248677248,0.38095238095238093,0,72,147,149,4,2,1,0.006711409395973154,789,0.5,0.026845637583892617,0.013422818791946308,1,281.91946308724835,5.295302013422819,0.3624161073825503,0.5,54,27.210884353741495,26.845637583892618,25,0,-100,-100,1.7743979721166032,-100,-1.4550264550264584,-21.164021164021165,-100,-19.987280728603398,-19.765157154257285,5.114638447971783,-100,33.333333333333336
"Collection","/collections/flat-chest-sex-doll",170,176,3,0,0,0,532,,0.017045454545454544,0,0,164.5284090909091,3.022727272727273,0.5227272727272727,,92,166,176,0,0,0,0,597,,0,0,0,171.6193181818182,3.3920454545454546,0.5454545454545454,,96,2.4096385542168677,0,,,,,-10.887772194304858,,,,,-4.1317662638636,-10.887772194304853,-4.166666666666663,,-4.166666666666667
"Collection","/collections/fake-pussy-fake-vagina-sex-toys",166,172,3,2,0,0,584,0,0.01744186046511628,0.011627906976744186,0,129.41860465116278,3.395348837209302,0.5174418604651163,0,89,183,184,1,1,0,0,563,0,0.005434782608695652,0.005434782608695652,0,92.43478260869566,3.0597826086956523,0.5652173913043478,0,104,-9.289617486338798,-6.521739130434782,200,100,,,3.730017761989343,,220.93023255813955,113.95348837209302,,40.010719989498774,10.966995745383935,-8.452593917710184,,-14.423076923076923
"Collection","/collections/huge-breasts-sex-dolls",164,170,1,1,0,0,708,0,0.0058823529411764705,0.0058823529411764705,0,203.5,4.1647058823529415,0.3764705882352941,0,64,141,146,0,0,0,0,790,,0,0,0,223.6917808219178,5.410958904109589,0.3972602739726027,,58,16.31205673758865,16.438356164383563,,,,,-10.379746835443038,,,,,-9.026608285618051,-23.032017870439308,-5.233265720081133,,10.344827586206897
"Collection","/collections/black-torso-sex-dolls",150,155,4,2,0,0,449,0,0.025806451612903226,0.012903225806451613,0,165.32258064516128,2.8967741935483873,0.535483870967742,0,83,147,152,3,1,0,0,360,0,0.019736842105263157,0.006578947368421052,0,111.73684210526316,2.3684210526315788,0.5723684210526315,0,87,2.0408163265306123,1.9736842105263157,33.333333333333336,100,,,24.72222222222222,,30.75268817204302,96.12903225806453,,47.9570905444213,22.308243727598583,-6.44419725621059,,-4.597701149425287
