"登陆页面类型","登陆页面路径","在线商店访客","访问","有商品添加到购物车的访问","到达结账页面的访问","完成结账的访问","转化率","页面浏览量","结账转化率","添加至购物车率","到达结账页面率","到达并完成结账的访问","平均访问持续时间","每次访问的页面浏览量","跳出率","完成结账率","跳出次数","Online store visitors (20260525)","Sessions (20260525)","Sessions with cart additions (20260525)","Sessions that reached checkout (20260525)","Sessions that completed checkout (20260525)","Conversion rate (20260525)","Pageviews (20260525)","Checkout conversion rate (20260525)","Added to cart rate (20260525)","Reached checkout rate (20260525)","Sessions that reached and completed checkout (20260525)","Average session duration (20260525)","Pageviews per session (20260525)","Bounce rate (20260525)","Completed checkout rate (20260525)","Bounces (20260525)","Online store visitors (20260525) ","Sessions (20260525) ","Sessions with cart additions (20260525) ","Sessions that reached checkout (20260525) ","Sessions that completed checkout (20260525) ","Conversion rate (20260525) ","Pageviews (20260525) ","Checkout conversion rate (20260525) ","Added to cart rate (20260525) ","Reached checkout rate (20260525) ","Sessions that reached and completed checkout (20260525) ","Average session duration (20260525) ","Pageviews per session (20260525) ","Bounce rate (20260525) ","Completed checkout rate (20260525) ","Bounces (20260525) "
"Product","/products/f2430-158cm-5ft2-40kg-x-cup-bbs-lustina-weight-reduction-full-silicone-sex-doll-starpery-doll",1,8,0,0,0,0,10,,0,0,0,228.25,1.25,0.75,,6,1,8,0,0,0,0,10,,0,0,0,228.25,1.25,0.75,,6,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/sex-focused-robot-sex-doll",7,8,0,0,0,0,53,,0,0,0,483.375,6.625,0.25,,2,7,8,0,0,0,0,53,,0,0,0,483.375,6.625,0.25,,2,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f5928-165cm-5ft4-37-5kg-f-cup-realistic-lifesize-silicone-celebrity-sex-doll-zelex-doll",8,8,0,0,0,0,67,,0,0,0,262.875,8.375,0,,0,8,8,0,0,0,0,67,,0,0,0,262.875,8.375,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/de/collections/bbw-sex-doll-torso",5,8,0,0,0,0,27,,0,0,0,20.25,3.375,0.25,,2,5,8,0,0,0,0,27,,0,0,0,20.25,3.375,0.25,,2,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/collections/asian-sex-doll",6,7,0,0,0,0,12,,0,0,0,144.28571428571428,1.7142857142857142,0.5714285714285714,,4,6,7,0,0,0,0,12,,0,0,0,144.28571428571428,1.7142857142857142,0.5714285714285714,,4,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f5700-160cm-5ft4-55kg-q-cup-silicone-anime-bear-furry-sex-doll-with-round-ears-castle-doll",4,7,0,0,0,0,8,,0,0,0,49,1.1428571428571428,0.8571428571428571,,6,4,7,0,0,0,0,8,,0,0,0,49,1.1428571428571428,0.8571428571428571,,6,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/4-recommended-futa-sex-dolls-a-guide-to-realistic-touch-and-dual-gender-appeal",7,7,0,0,0,0,13,,0,0,0,27.142857142857142,1.8571428571428572,0.5714285714285714,,4,7,7,0,0,0,0,13,,0,0,0,27.142857142857142,1.8571428571428572,0.5714285714285714,,4,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/t350-37-5lbs-50cm-tpe-realistic-trans-torso-sex-dolls-in-stock-eu-yq",7,7,0,0,0,0,8,,0,0,0,8.857142857142858,1.1428571428571428,0.8571428571428571,,6,7,7,0,0,0,0,8,,0,0,0,8.857142857142858,1.1428571428571428,0.8571428571428571,,6,0,0,,,,,0,,,,,0,0,0,,0
"Checkout","/60719464687/orders/0e6589dbbcb0706ed635d0df27ba014b",2,7,0,0,0,0,9,,0,0,0,77.57142857142857,1.2857142857142858,0.7142857142857143,,5,2,7,0,0,0,0,9,,0,0,0,77.57142857142857,1.2857142857142858,0.7142857142857143,,5,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/13-sex-doll-storage-practical-tips-youll-definitely-use",7,7,0,0,0,0,7,,0,0,0,0,1,1,,7,7,7,0,0,0,0,7,,0,0,0,0,1,1,,7,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f2551-159cm5-2ft-33-5kg-h-cup-ros-max-r8-honey-bronze-silicone-sex-doll-real-lady",7,7,0,0,0,0,17,,0,0,0,289.57142857142856,2.4285714285714284,0.7142857142857143,,5,7,7,0,0,0,0,17,,0,0,0,289.57142857142856,2.4285714285714284,0.7142857142857143,,5,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/p89-11-24lb-big-penis-sex-doll-for-women-anal-sex-toy-male-sex-dolls-torso-mrl",4,7,0,0,0,0,9,,0,0,0,6,1.2857142857142858,0.7142857142857143,,5,4,7,0,0,0,0,9,,0,0,0,6,1.2857142857142858,0.7142857142857143,,5,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/bbw-sex-dolls",7,7,0,0,0,0,17,,0,0,0,46.57142857142857,2.4285714285714284,0.42857142857142855,,3,7,7,0,0,0,0,17,,0,0,0,46.57142857142857,2.4285714285714284,0.42857142857142855,,3,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/anime-sex-doll-torso",7,7,0,0,0,0,33,,0,0,0,185.71428571428572,4.714285714285714,0.2857142857142857,,2,7,7,0,0,0,0,33,,0,0,0,185.71428571428572,4.714285714285714,0.2857142857142857,,2,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/a458-43-43lb-silicone-1-1-life-size-doggy-style-big-ass-lovenestle",2,7,3,3,1,0.14285714285714285,47,0.3333333333333333,0.42857142857142855,0.42857142857142855,1,189.85714285714286,6.714285714285714,0.14285714285714285,0.3333333333333333,1,2,7,3,3,1,0.14285714285714285,47,0.3333333333333333,0.42857142857142855,0.42857142857142855,1,189.85714285714286,6.714285714285714,0.14285714285714285,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Collection","/collections/climax-doll",7,7,0,0,0,0,19,,0,0,0,62.42857142857143,2.7142857142857144,0.42857142857142855,,3,7,7,0,0,0,0,19,,0,0,0,62.42857142857143,2.7142857142857144,0.42857142857142855,,3,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/a623-19-6lb-cecilia-cute-vagina-sex-toy%E4%B8%A8tantaly",3,7,1,0,0,0,22,,0.14285714285714285,0,0,117.28571428571429,3.142857142857143,0.5714285714285714,,4,3,7,1,0,0,0,22,,0.14285714285714285,0,0,117.28571428571429,3.142857142857143,0.5714285714285714,,4,0,0,0,,,,0,,0,,,0,0,0,,0
,"/en-ca/collections/black-sex-dolls",6,7,1,1,0,0,25,0,0.14285714285714285,0.14285714285714285,0,111,3.5714285714285716,0.42857142857142855,0,3,6,7,1,1,0,0,25,0,0.14285714285714285,0.14285714285714285,0,111,3.5714285714285716,0.42857142857142855,0,3,0,0,0,0,,,0,,0,0,,0,0,0,,0
"Collection","/collections/tantaly-sex-doll",7,7,0,0,0,0,21,,0,0,0,168.71428571428572,3,0.5714285714285714,,4,7,7,0,0,0,0,21,,0,0,0,168.71428571428572,3,0.5714285714285714,,4,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f2319-sy-163cm-g-cup-super-fat-bbw-life-size-sex-doll",7,7,0,0,0,0,31,,0,0,0,181,4.428571428571429,0.5714285714285714,,4,7,7,0,0,0,0,31,,0,0,0,181,4.428571428571429,0.5714285714285714,,4,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f6101-158cm-5ft2-47kg-c-cup-asian-silicone-sex-doll-shedoll",1,7,0,0,0,0,8,,0,0,0,58.142857142857146,1.1428571428571428,0.8571428571428571,,6,1,7,0,0,0,0,8,,0,0,0,58.142857142857146,1.1428571428571428,0.8571428571428571,,6,0,0,,,,,0,,,,,0,0,0,,0
"Product","/collections/sex-doll-torso/products/631-lifesize-sex-doll-torso",7,7,0,0,0,0,16,,0,0,0,144.71428571428572,2.2857142857142856,0.2857142857142857,,2,7,7,0,0,0,0,16,,0,0,0,144.71428571428572,2.2857142857142856,0.2857142857142857,,2,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/new-sex-dolls-2023-05",7,7,0,0,0,0,45,,0,0,0,509.14285714285717,6.428571428571429,0.42857142857142855,,3,7,7,0,0,0,0,45,,0,0,0,509.14285714285717,6.428571428571429,0.42857142857142855,,3,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/wm-doll",7,7,0,0,0,0,55,,0,0,0,95,7.857142857142857,0.42857142857142855,,3,7,7,0,0,0,0,55,,0,0,0,95,7.857142857142857,0.42857142857142855,,3,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/foot-smother-a-guide-to-safe-and-sensual-play",7,7,0,0,0,0,7,,0,0,0,0,1,1,,7,7,7,0,0,0,0,7,,0,0,0,0,1,1,,7,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/a303-silicone-big-butt-torso-lightweight-realistic-vagina",7,7,0,0,0,0,11,,0,0,0,26.571428571428573,1.5714285714285714,0.5714285714285714,,4,7,7,0,0,0,0,11,,0,0,0,26.571428571428573,1.5714285714285714,0.5714285714285714,,4,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/silicone-sex-doll-heads",5,7,0,0,0,0,11,,0,0,0,14.571428571428571,1.5714285714285714,0.8571428571428571,,6,5,7,0,0,0,0,11,,0,0,0,14.571428571428571,1.5714285714285714,0.8571428571428571,,6,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/foot-fetish-uncovered-10-types-of-foot-fetish-3-must-have-foot-fetish-toys",6,7,0,0,0,0,7,,0,0,0,0,1,1,,7,6,7,0,0,0,0,7,,0,0,0,0,1,1,,7,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/h231-ros-silicone-sex-doll-head%E4%B8%A8wm-doll-head",7,7,0,0,0,0,7,,0,0,0,0,1,1,,7,7,7,0,0,0,0,7,,0,0,0,0,1,1,,7,0,0,,,,,0,,,,,,0,0,,0
,"/de/collections/bbw-ass-torso",7,7,0,0,0,0,19,,0,0,0,120.42857142857143,2.7142857142857144,0.2857142857142857,,2,7,7,0,0,0,0,19,,0,0,0,120.42857142857143,2.7142857142857144,0.2857142857142857,,2,0,0,,,,,0,,,,,0,0,0,,0
,"/de/collections/fake-ass-sex-toy",7,7,0,0,0,0,33,,0,0,0,240.85714285714286,4.714285714285714,0.2857142857142857,,2,7,7,0,0,0,0,33,,0,0,0,240.85714285714286,4.714285714285714,0.2857142857142857,,2,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/519-20-28lb-curvy-lightweight-55cm-sex-doll-torso",7,7,0,0,0,0,32,,0,0,0,721.7142857142857,4.571428571428571,0.5714285714285714,,4,7,7,0,0,0,0,32,,0,0,0,721.7142857142857,4.571428571428571,0.5714285714285714,,4,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/new-arrivals",6,7,0,0,0,0,56,,0,0,0,394.85714285714283,8,0.2857142857142857,,2,6,7,0,0,0,0,56,,0,0,0,394.85714285714283,8,0.2857142857142857,,2,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/mini-bbw-sex-doll",6,7,0,0,0,0,34,,0,0,0,330,4.857142857142857,0.5714285714285714,,4,6,7,0,0,0,0,34,,0,0,0,330,4.857142857142857,0.5714285714285714,,4,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/tpe-dolls-tearing-and-peeling-difficulties-easy-to-solve-there-is-a-trick",7,7,0,0,0,0,7,,0,0,0,0,1,1,,7,7,7,0,0,0,0,7,,0,0,0,0,1,1,,7,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/h111-sex-doll-head",7,7,0,0,0,0,11,,0,0,0,58.857142857142854,1.5714285714285714,0.8571428571428571,,6,7,7,0,0,0,0,11,,0,0,0,58.857142857142854,1.5714285714285714,0.8571428571428571,,6,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/cheap-bbw-sex-doll",7,7,0,0,0,0,35,,0,0,0,387.85714285714283,5,0.5714285714285714,,4,7,7,0,0,0,0,35,,0,0,0,387.85714285714283,5,0.5714285714285714,,4,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/sex-experts-recommend-top-ten-sex-pillows-to-enhance-your-bbw-sex-doll-experience",6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/would-you-put-a-dildo-on-your-sex-doll",6,6,0,0,0,0,8,,0,0,0,208.83333333333334,1.3333333333333333,0.6666666666666666,,4,6,6,0,0,0,0,8,,0,0,0,208.83333333333334,1.3333333333333333,0.6666666666666666,,4,0,0,,,,,0,,,,,0,0,0,,0
,"/de/blogs/sex-doll-torso-blog/top-7-sex-poses-with-your-torso-sex-doll",6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/all/big-ass",6,6,1,1,0,0,23,0,0.16666666666666666,0.16666666666666666,0,63.666666666666664,3.8333333333333335,0.5,0,3,6,6,1,1,0,0,23,0,0.16666666666666666,0.16666666666666666,0,63.666666666666664,3.8333333333333335,0.5,0,3,0,0,0,0,,,0,,0,0,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/how-to-choose-a-sex-doll-torso-that-matches-your-height",6,6,0,0,0,0,10,,0,0,0,26.166666666666668,1.6666666666666667,0.6666666666666666,,4,6,6,0,0,0,0,10,,0,0,0,26.166666666666668,1.6666666666666667,0.6666666666666666,,4,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/p379-3-86lb-anime-fake-pussy-medusa-silicone-hentai-sex-doll-mrl",6,6,0,0,0,0,13,,0,0,0,70.83333333333333,2.1666666666666665,0.8333333333333334,,5,6,6,0,0,0,0,13,,0,0,0,70.83333333333333,2.1666666666666665,0.8333333333333334,,5,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/huge-breasts-japanese-sex-doll",6,6,0,0,0,0,7,,0,0,0,1.6666666666666667,1.1666666666666667,0.8333333333333334,,5,6,6,0,0,0,0,7,,0,0,0,1.6666666666666667,1.1666666666666667,0.8333333333333334,,5,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/2026-doggy-dildo-doll-user-guide",6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/evasdoll-tall-silicone-doll-182cm-f737",4,6,0,0,0,0,11,,0,0,0,17.333333333333332,1.8333333333333333,0.8333333333333334,,5,4,6,0,0,0,0,11,,0,0,0,17.333333333333332,1.8333333333333333,0.8333333333333334,,5,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/vine-talk-aibox-bringing-your-girl-to-life-and-understanding-your-heart",6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/starpery-doll",6,6,0,0,0,0,32,,0,0,0,279.3333333333333,5.333333333333333,0.3333333333333333,,2,6,6,0,0,0,0,32,,0,0,0,279.3333333333333,5.333333333333333,0.3333333333333333,,2,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/bbw-ass-torso",6,6,0,0,0,0,32,,0,0,0,390.3333333333333,5.333333333333333,0.5,,3,6,6,0,0,0,0,32,,0,0,0,390.3333333333333,5.333333333333333,0.5,,3,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f4891-171cm-robotic-sex-doll-realistic-silicone-head-robot-pussy",4,6,0,0,0,0,10,,0,0,0,45.833333333333336,1.6666666666666667,0.6666666666666666,,4,4,6,0,0,0,0,10,,0,0,0,45.833333333333336,1.6666666666666667,0.6666666666666666,,4,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/ass-mini-male-sex-doll",5,6,0,0,0,0,12,,0,0,0,333,2,0.5,,3,5,6,0,0,0,0,12,,0,0,0,333,2,0.5,,3,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/silicone-realistic-legs-feet-50lb",4,6,0,0,0,0,7,,0,0,0,4.166666666666667,1.1666666666666667,0.8333333333333334,,5,4,6,0,0,0,0,7,,0,0,0,4.166666666666667,1.1666666666666667,0.8333333333333334,,5,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/bezlya",6,6,0,0,0,0,20,,0,0,0,107.5,3.3333333333333335,0.5,,3,6,6,0,0,0,0,20,,0,0,0,107.5,3.3333333333333335,0.5,,3,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/small-size-big-satisfaction-a-complete-real-life-sex-experience-review-of-the-mini-sex-doll",5,6,0,0,0,0,12,,0,0,0,31.166666666666668,2,0.6666666666666666,,4,5,6,0,0,0,0,12,,0,0,0,31.166666666666668,2,0.6666666666666666,,4,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/sy-doll",6,6,0,0,0,0,17,,0,0,0,153.83333333333334,2.8333333333333335,0.5,,3,6,6,0,0,0,0,17,,0,0,0,153.83333333333334,2.8333333333333335,0.5,,3,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/pay-in-4",5,6,1,0,0,0,35,,0.16666666666666666,0,0,397,5.833333333333333,0.16666666666666666,,1,5,6,1,0,0,0,35,,0.16666666666666666,0,0,397,5.833333333333333,0.16666666666666666,,1,0,0,0,,,,0,,0,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/whether-sex-dolls-can-be-rented",6,6,0,0,0,0,7,,0,0,0,0.6666666666666666,1.1666666666666667,0.8333333333333334,,5,6,6,0,0,0,0,7,,0,0,0,0.6666666666666666,1.1666666666666667,0.8333333333333334,,5,0,0,,,,,0,,,,,0,0,0,,0
,"/en-fi/blogs/dolls-info-qustions/are-you-also-leaning-toward-big-butt-sex-dolls",6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/recent-brand-updates-new-arrivals-for-sex-dolls/se-x-bot-ai-sex-doll-head-review",6,6,0,0,0,0,9,,0,0,0,124.83333333333333,1.5,0.6666666666666666,,4,6,6,0,0,0,0,9,,0,0,0,124.83333333333333,1.5,0.6666666666666666,,4,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/p382-2-4lb-dragon-head-silicone-hentai-sex-doll-torso-toy-male-masturbator-mrl",6,6,0,0,0,0,7,,0,0,0,26.5,1.1666666666666667,0.8333333333333334,,5,6,6,0,0,0,0,7,,0,0,0,26.5,1.1666666666666667,0.8333333333333334,,5,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/judy-rona-doll",6,6,0,0,0,0,9,,0,0,0,21,1.5,0.5,,3,6,6,0,0,0,0,9,,0,0,0,21,1.5,0.5,,3,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/how-to-play-with-a-big-booty-sex-doll-these-positions-will-blow-your-mind",6,6,0,0,0,0,7,,0,0,0,26.333333333333332,1.1666666666666667,0.8333333333333334,,5,6,6,0,0,0,0,7,,0,0,0,26.333333333333332,1.1666666666666667,0.8333333333333334,,5,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/t450-65-92lb-silicone-big-boobs-sex-doll-torso-lovenestle",5,6,0,0,0,0,6,,0,0,0,0,1,1,,6,5,6,0,0,0,0,6,,0,0,0,0,1,1,,6,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/h401-ros-free-hair-impants-real-oral-movable-jaw-silicone-sex-doll-head",5,6,0,0,0,0,9,,0,0,0,94.5,1.5,0.6666666666666666,,4,5,6,0,0,0,0,9,,0,0,0,94.5,1.5,0.6666666666666666,,4,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/irontech-doll",6,6,0,0,0,0,61,,0,0,0,588.1666666666666,10.166666666666666,0.3333333333333333,,2,6,6,0,0,0,0,61,,0,0,0,588.1666666666666,10.166666666666666,0.3333333333333333,,2,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/evasdoll",5,6,0,0,0,0,15,,0,0,0,108.83333333333333,2.5,0,,0,5,6,0,0,0,0,15,,0,0,0,108.83333333333333,2.5,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f5978-156cm-5ft1-f-cup-big-ass-large-breast-silicone-head-sex-doll-2025-sy-doll",1,6,0,0,0,0,6,,0,0,0,0,1,1,,6,1,6,0,0,0,0,6,,0,0,0,0,1,1,,6,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/does-the-sex-doll-feel-real-an-honest-review-from-a-real-user",6,6,0,0,0,0,15,,0,0,0,215,2.5,0.8333333333333334,,5,6,6,0,0,0,0,15,,0,0,0,215,2.5,0.8333333333333334,,5,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/teen-sex-dolls",6,6,0,0,0,0,8,,0,0,0,8.666666666666666,1.3333333333333333,0.6666666666666666,,4,6,6,0,0,0,0,8,,0,0,0,8.666666666666666,1.3333333333333333,0.6666666666666666,,4,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/pornstar-sex-doll",6,6,0,0,0,0,9,,0,0,0,15.166666666666666,1.5,0.5,,3,6,6,0,0,0,0,9,,0,0,0,15.166666666666666,1.5,0.5,,3,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/what-is-it-like-to-have-sex-with-a-male-sex-doll",6,6,0,0,0,0,9,,0,0,0,92.83333333333333,1.5,0.5,,3,6,6,0,0,0,0,9,,0,0,0,92.83333333333333,1.5,0.5,,3,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/anime-elf-sex-doll",6,6,0,0,0,0,23,,0,0,0,380.6666666666667,3.8333333333333335,0.5,,3,6,6,0,0,0,0,23,,0,0,0,380.6666666666667,3.8333333333333335,0.5,,3,0,0,,,,,0,,,,,0,0,0,,0
"List of Collections","/collections",6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,0,0,,,,,0,,,,,,0,0,,0
,"/en-fi/collections/sex-doll-head",6,6,0,0,0,0,38,,0,0,0,231.16666666666666,6.333333333333333,0,,0,6,6,0,0,0,0,38,,0,0,0,231.16666666666666,6.333333333333333,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/h892-silicone-sex-doll-head-elsa-babe-head",1,6,0,0,0,0,8,,0,0,0,350.1666666666667,1.3333333333333333,0.6666666666666666,,4,1,6,0,0,0,0,8,,0,0,0,350.1666666666667,1.3333333333333333,0.6666666666666666,,4,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f9377-161cm5ft3-41-5kg-h-cup-huge-breast-adult-silicone-ssbbw-sex-doll-starpery-doll",6,6,0,0,0,0,30,,0,0,0,471.6666666666667,5,0.3333333333333333,,2,6,6,0,0,0,0,30,,0,0,0,471.6666666666667,5,0.3333333333333333,,2,0,0,,,,,0,,,,,0,0,0,,0
"Checkout","/60719464687/orders/124b8f4663b5adf4bd269ee2e00f5128",2,6,0,0,0,0,24,,0,0,0,583.3333333333334,4,0.3333333333333333,,2,2,6,0,0,0,0,24,,0,0,0,583.3333333333334,4,0.3333333333333333,,2,0,0,,,,,0,,,,,0,0,0,,0
,"/de/collections/celebrity-sex-dolls",5,6,0,0,0,0,6,,0,0,0,0.5,1,1,,6,5,6,0,0,0,0,6,,0,0,0,0.5,1,1,,6,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/real-sex-doll-reviews-pros-cons-real-usage-tests/7-top-brands-of-silicone-sex-dolls-jelly-breast-experience-which-is-the-softest-and-most-realistic",6,6,0,0,0,0,8,,0,0,0,169.83333333333334,1.3333333333333333,0.8333333333333334,,5,6,6,0,0,0,0,8,,0,0,0,169.83333333333334,1.3333333333333333,0.8333333333333334,,5,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/collections/vendors",6,6,0,0,0,0,26,,0,0,0,104.16666666666667,4.333333333333333,0.5,,3,6,6,0,0,0,0,26,,0,0,0,104.16666666666667,4.333333333333333,0.5,,3,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/tpe-body-silicone-head",6,6,0,0,0,0,19,,0,0,0,138.16666666666666,3.1666666666666665,0.3333333333333333,,2,6,6,0,0,0,0,19,,0,0,0,138.16666666666666,3.1666666666666665,0.3333333333333333,,2,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/why-do-female-characters-in-anime-often-have-exaggeratedly-large-breasts",6,6,0,0,0,0,7,,0,0,0,4.5,1.1666666666666667,0.8333333333333334,,5,6,6,0,0,0,0,7,,0,0,0,4.5,1.1666666666666667,0.8333333333333334,,5,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/guide-to-the-buttocks-of-sex-doll-torsos",6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/japanese-anime-sex-doll",3,6,0,0,0,0,17,,0,0,0,373.8333333333333,2.8333333333333335,0.3333333333333333,,2,3,6,0,0,0,0,17,,0,0,0,373.8333333333333,2.8333333333333335,0.3333333333333333,,2,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/tpe-sex-dolls",6,6,0,0,0,0,16,,0,0,0,612.6666666666666,2.6666666666666665,0.5,,3,6,6,0,0,0,0,16,,0,0,0,612.6666666666666,2.6666666666666665,0.5,,3,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/collections/shemale-sex-doll",5,6,0,0,0,0,12,,0,0,0,33.5,2,0.6666666666666666,,4,5,6,0,0,0,0,12,,0,0,0,33.5,2,0.6666666666666666,,4,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/600-999",5,5,0,0,0,0,19,,0,0,0,489.6,3.8,0.2,,1,5,5,0,0,0,0,19,,0,0,0,489.6,3.8,0.2,,1,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/a720-s-tpe-bbw-big-ass-fat-sex-doll-torso",3,5,0,0,0,0,11,,0,0,0,415.2,2.2,0.4,,2,3,5,0,0,0,0,11,,0,0,0,415.2,2.2,0.4,,2,0,0,,,,,0,,,,,0,0,0,,0
,"/ja/blogs/dolls-info-qustions/whats-the-deal-with-moaning-sex-robots-anyway",5,5,0,0,0,0,5,,0,0,0,0,1,1,,5,5,5,0,0,0,0,5,,0,0,0,0,1,1,,5,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/have-sex-with-a-japnese-sex-doll",3,5,0,0,0,0,5,,0,0,0,0,1,1,,5,3,5,0,0,0,0,5,,0,0,0,0,1,1,,5,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/t717-44-1lb-25-2in-bbw-silicone-sex-doll-torso",5,5,0,0,0,0,5,,0,0,0,0,1,1,,5,5,5,0,0,0,0,5,,0,0,0,0,1,1,,5,0,0,,,,,0,,,,,,0,0,,0
,"/en-fi/blogs/featured-blog/how-to-diy-an-sex-doll-you",5,5,0,0,0,0,5,,0,0,0,0,1,1,,5,5,5,0,0,0,0,5,,0,0,0,0,1,1,,5,0,0,,,,,0,,,,,,0,0,,0
