登陆页面类型,登陆页面路径,在线商店访客,访问,有商品添加到购物车的访问,到达结账页面的访问,完成结账的访问,转化率,页面浏览量,结账转化率,添加至购物车率,到达结账页面率,到达并完成结账的访问,平均访问持续时间,每次访问的页面浏览量,跳出率,完成结账率,跳出次数,Online store visitors (previous_week),Sessions (previous_week),Sessions with cart additions (previous_week),Sessions that reached checkout (previous_week),Sessions that completed checkout (previous_week),Conversion rate (previous_week),Pageviews (previous_week),Checkout conversion rate (previous_week),Added to cart rate (previous_week),Reached checkout rate (previous_week),Sessions that reached and completed checkout (previous_week),Average session duration (previous_week),Pageviews per session (previous_week),Bounce rate (previous_week),Completed checkout rate (previous_week),Bounces (previous_week),Online store visitors (previous_week) ,Sessions (previous_week) ,Sessions with cart additions (previous_week) ,Sessions that reached checkout (previous_week) ,Sessions that completed checkout (previous_week) ,Conversion rate (previous_week) ,Pageviews (previous_week) ,Checkout conversion rate (previous_week) ,Added to cart rate (previous_week) ,Reached checkout rate (previous_week) ,Sessions that reached and completed checkout (previous_week) ,Average session duration (previous_week) ,Pageviews per session (previous_week) ,Bounce rate (previous_week) ,Completed checkout rate (previous_week) ,Bounces (previous_week) 
Collection,/collections/fake-pussy-hentai-sex-doll,6,6,0,0,0,0,11,,0,0,0,52.333333333333336,1.8333333333333333,0.6666666666666666,,4,4,4,1,0,0,0,21,,0.25,0,0,307.25,5.25,0.25,,1,50,50,-100,,,,-47.61904762,,-100,,,-82.96718199,-65.07936508,166.66666666666666,,300
Blog Article,/blogs/sex-doll-option-videos/video-16-wm-exclusive-real-oral-sexros,6,6,0,0,0,0,9,,0,0,0,8.833333333333334,1.5,0.8333333333333334,,5,2,2,0,0,0,0,3,,0,0,0,315,1.5,0.5,,1,200,200,,,,,200,,,,,-97.1957672,0,66.66666666666667,,400
Blog Article,/blogs/dolls-info-qustions/how-realistic-the-fake-pussy-is,6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,50,50,,,,,50,,,,,,0,0,,50
Product,/products/p328-amouranth-pocket-pussy-sex-toy-for-men-jiuai,6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,6,6,0,0,0,0,8,,0,0,0,26.833333333333332,1.3333333333333333,0.8333333333333334,,5,0,0,,,,,-25,,,,,-100,-25,19.999999999999996,,20
Blog Article,/blogs/dolls-info-qustions/welcome-to-future-ai-sex-doll-function-exploration,6,6,0,0,0,0,7,,0,0,0,3.8333333333333335,1.1666666666666667,0.8333333333333334,,5,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,/de/collections/mini-hentai-sex-doll,6,6,0,0,0,0,10,,0,0,0,41.666666666666664,1.6666666666666667,0.6666666666666666,,4,7,7,0,0,0,0,10,,0,0,0,45.285714285714285,1.4285714285714286,0.7142857142857143,,5,-14.28571429,-14.28571429,,,,,0,,,,,-7.991587802,16.666666666666668,-6.666666667,,-20
Product,/products/p388-mrl-furry-futa-hentai-sex-doll-realistic-anime-character-pocket-pussy-4-2lb,6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
Collection,/collections/life-size-torso,6,6,0,0,0,0,17,,0,0,0,140.66666666666666,2.8333333333333335,0.5,,3,5,6,1,0,0,0,115,,0.16666666666666666,0,0,1429.8333333333333,19.166666666666668,0.16666666666666666,,1,20,0,-100,,,,-85.2173913,,-100,,,-90.16202355,-85.2173913,200.00000000000003,,200
Blog Article,/blogs/dolls-info-qustions/small-size-big-satisfaction-a-complete-real-life-sex-experience-review-of-the-mini-sex-doll,6,6,0,0,0,0,10,,0,0,0,36.833333333333336,1.6666666666666667,0.6666666666666666,,4,5,5,0,0,0,0,7,,0,0,0,41.6,1.4,0.6,,3,20,20,,,,,42.857142857142854,,,,,-11.45833333,19.047619047619058,11.111111111111109,,33.333333333333336
Product,/products/f7643-168cm-5ft5-35kg-f-cup-silicone-asian-realistic-sex-doll-xixi-top-cydoll,1,6,0,0,0,0,24,,0,0,0,183.5,4,0.6666666666666666,,4,1,2,0,0,0,0,7,,0,0,0,469,3.5,0,,0,0,200,,,,,242.85714285714286,,,,,-60.87420043,14.285714285714286,,,
Blog Article,/blogs/dolls-info-qustions/which-condoms-can-be-used-with-18s-sex-dolls,6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,15,17,0,0,0,0,22,,0,0,0,100.29411764705883,1.2941176470588236,0.7647058823529411,,13,-60,-64.70588235,,,,,-72.72727273,,,,,-100,-22.72727273,30.769230769230777,,-53.84615385
Blog Article,/blogs/dolls-info-qustions/2025-best-furry-sex-doll-picks-your-fantasy-comes-to-life,6,6,0,0,0,0,8,,0,0,0,44,1.3333333333333333,0.8333333333333334,,5,3,3,0,0,0,0,4,,0,0,0,0.6666666666666666,1.3333333333333333,0.6666666666666666,,2,100,100,,,,,100,,,,,6500.000000000001,0,25.000000000000014,,150
Collection,/collections/bbw-milf-sex-doll,6,6,0,0,0,0,25,,0,0,0,159.66666666666666,4.166666666666667,0.16666666666666666,,1,4,4,0,0,0,0,11,,0,0,0,80.5,2.75,0.25,,1,50,50,,,,,127.27272727272727,,,,,98.34368530020703,51.51515151515152,-33.33333333,,0
Product,/products/f5546-153cm-5ft-28kg-silicone-anime-hentai-male-sex-dolls-elsa-babe,2,6,0,0,0,0,15,,0,0,0,131,2.5,0.8333333333333334,,5,4,5,0,0,0,0,5,,0,0,0,0,1,1,,5,-50,20,,,,,200,,,,,,150,-16.66666667,,0
Collection,/collections/big-ass-sex-doll-500-999,6,6,0,0,0,0,14,,0,0,0,114.83333333333333,2.3333333333333335,0.5,,3,4,4,0,0,0,0,12,,0,0,0,62.5,3,0.25,,1,50,50,,,,,16.666666666666668,,,,,83.73333333333333,-22.22222222,100,,200
Product,/products/f5931-155mcm5-1ft-40kg-2-0-g-cup-asian-anime-silicone-head-chinese-sex-doll-bezlya-doll,4,6,0,0,0,0,34,,0,0,0,55,5.666666666666667,0.5,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
Blog Article,/blogs/dolls-info-qustions/zelex-inspiration-series-2-0-gets-a-full-scale-upgrade-ultra-realistic-dolls-are-here-to-amaze,5,6,0,0,0,0,15,,0,0,0,263.3333333333333,2.5,0.6666666666666666,,4,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,400,500,,,,,1400,,,,,,150,-33.33333333,,300
Collection,/collections/irontech-doll,6,6,0,0,0,0,21,,0,0,0,419,3.5,0.3333333333333333,,2,2,2,0,0,0,0,4,,0,0,0,217.5,2,0.5,,1,200,200,,,,,425,,,,,92.64367816091954,75,-33.33333333,,100
Product,/products/f5996-164cm5-4ft-36kg-d-cup-silicone-head-celebrity-sex-doll-%E4%B8%A8rosretty-doll,3,6,0,0,0,0,19,,0,0,0,527.6666666666666,3.1666666666666665,0.6666666666666666,,4,4,6,1,1,0,0,37,0,0.16666666666666666,0.16666666666666666,0,387,6.166666666666667,0.3333333333333333,0,2,-25,0,-100,-100,,,-48.64864865,,-100,-100,,36.34797588285959,-48.64864865,99.99999999999999,,100
,/de/collections/electric-pocket-pussy,6,6,0,0,0,0,13,,0,0,0,110.66666666666667,2.1666666666666665,0.6666666666666666,,4,3,3,0,0,0,0,5,,0,0,0,64,1.6666666666666667,0.6666666666666666,,2,100,100,,,,,160,,,,,72.91666666666667,29.999999999999986,0,,100
,/en-ca/blogs/dolls-info-qustions/how-to-make-a-fake-ass-sex-toy,5,6,0,0,0,0,7,,0,0,0,9.833333333333334,1.1666666666666667,0.8333333333333334,,5,9,9,0,0,0,0,9,,0,0,0,0,1,1,,9,-44.44444444,-33.33333333,,,,,-22.22222222,,,,,,16.666666666666675,-16.66666667,,-44.44444444
Collection,/collections/sucking-vagina-ai-sex-doll,6,6,0,0,0,0,20,,0,0,0,159,3.3333333333333335,0.3333333333333333,,2,10,11,0,0,0,0,21,,0,0,0,30.181818181818183,1.9090909090909092,0.6363636363636364,,7,-40,-45.45454545,,,,,-4.761904762,,,,,426.8072289156626,74.60317460317461,-47.61904762,,-71.42857143
,/en-ca/products/f9330-150cm-4ft9-41kg-b-cup-ros-silicone-head-shemale-doll-hot-sex-doll-castle,3,6,0,0,0,0,27,,0,0,0,591,4.5,0.5,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
Collection,/collections/life-size-silicone-torso,6,6,0,0,0,0,12,,0,0,0,337,2,0.6666666666666666,,4,2,2,0,0,0,0,24,,0,0,0,332,12,0,,0,200,200,,,,,-50,,,,,1.5060240963855422,-83.33333333,,,
Blog Article,/blogs/dolls-info-qustions/exploring-the-best-breasts-for-titty-fucking,6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,9,9,0,0,0,0,9,,0,0,0,0,1,1,,9,-33.33333333,-33.33333333,,,,,-33.33333333,,,,,,0,0,,-33.33333333
Blog Article,/blogs/dolls-info-qustions/4-things-tell-you-how-to-use-a-lesbian-sex-doll,6,6,0,0,0,0,10,,0,0,0,34.166666666666664,1.6666666666666667,0.8333333333333334,,5,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,50,50,,,,,150,,,,,,66.66666666666667,-16.66666667,,25
Collection,/collections/loli-sex-dolls,6,6,0,0,0,0,22,,0,0,0,171,3.6666666666666665,0.8333333333333334,,5,7,7,0,0,0,0,15,,0,0,0,229.85714285714286,2.142857142857143,0.42857142857142855,,3,-14.28571429,-14.28571429,,,,,46.666666666666664,,,,,-25.60596644,71.11111111111111,94.44444444444446,,66.66666666666667
Collection,/collections/hr-doll,6,6,0,0,0,0,8,,0,0,0,3.1666666666666665,1.3333333333333333,0.6666666666666666,,4,4,4,0,0,0,0,10,,0,0,0,39.75,2.5,0.5,,2,50,50,,,,,-20,,,,,-92.03354298,-46.66666667,33.33333333333333,,100
,/de/collections/big-ass-sex-dolls,6,6,0,0,0,0,9,,0,0,0,10.5,1.5,0.6666666666666666,,4,2,3,0,0,0,0,9,,0,0,0,144.33333333333334,3,0.6666666666666666,,2,200,100,,,,,0,,,,,-92.72517321,-50,0,,100
Product,/collections/sex-doll-torso/products/562-fat-ass-torso-doll-silicone-ass,6,6,0,0,0,0,25,,0,0,0,150,4.166666666666667,0.5,,3,2,2,0,0,0,0,5,,0,0,0,13,2.5,0.5,,1,200,200,,,,,400,,,,,1053.8461538461538,66.66666666666667,0,,200
Product,/products/t408-103lb-121cm-long-legs-life-size-sex-doll-torso-with-big-breasts-round-ass,6,6,0,0,0,0,29,,0,0,0,200,4.833333333333333,0.3333333333333333,,2,1,1,0,0,0,0,12,,0,0,0,782,12,0,,0,500,500,,,,,141.66666666666666,,,,,-74.42455243,-59.72222222,,,
Blog Article,/blogs/dolls-info-qustions/lusandy-doll-redefining-realism-and-the-warmth-of-companionship,6,6,0,0,0,0,6,,0,0,0,0,1,1,,6,6,7,0,0,0,0,18,,0,0,0,126.71428571428571,2.5714285714285716,0.5714285714285714,,4,0,-14.28571429,,,,,-66.66666667,,,,,-100,-61.11111111,75.00000000000001,,50
Product,/products/t908k-giant-sex-doll-bbw-torso-climax,5,6,0,0,0,0,11,,0,0,0,82.16666666666667,1.8333333333333333,0.6666666666666666,,4,1,1,0,0,0,0,3,,0,0,0,63,3,0,,0,400,500,,,,,266.6666666666667,,,,,30.42328042328043,-38.88888889,,,
Collection,/collections/japanese-anime-sex-doll,5,6,0,0,0,0,28,,0,0,0,176.66666666666666,4.666666666666667,0.16666666666666666,,1,2,3,0,0,0,0,7,,0,0,0,520.6666666666666,2.3333333333333335,0.6666666666666666,,2,150,100,,,,,300,,,,,-66.06914213,100,-75,,-50
Product,/products/p381-3-15lbs-meru-the-succubus-onahole-fake-pussy-silicone-anime-hentai-sex-doll-mrl,4,6,0,0,0,0,9,,0,0,0,13.5,1.5,0.8333333333333334,,5,8,8,0,0,0,0,14,,0,0,0,96.5,1.75,0.625,,5,-50,-25,,,,,-35.71428571,,,,,-86.01036269,-14.28571429,33.333333333333336,,0
,/en-ca/collections/shemale-sex-doll,6,6,0,0,0,0,14,,0,0,0,71,2.3333333333333335,0.6666666666666666,,4,11,11,0,0,0,0,49,,0,0,0,197.36363636363637,4.454545454545454,0.6363636363636364,,7,-45.45454545,-45.45454545,,,,,-71.42857143,,,,,-64.02579456,-47.61904762,4.761904761904757,,-42.85714286
Product,/products/t912-108cm3ft7-30kg-j-cup-silicone-head-movable-jaw-sle-body-bubble-butt-sex-doll-torso-with-head-zelex-doll-1,2,6,0,0,0,0,6,,0,0,0,0,1,1,,6,3,3,0,0,0,0,7,,0,0,0,63.333333333333336,2.3333333333333335,0.6666666666666666,,2,-33.33333333,100,,,,,-14.28571429,,,,,-100,-57.14285714,50.00000000000001,,200
Collection,/collections/600-999,5,5,0,0,0,0,8,,0,0,0,110.8,1.6,0.8,,4,4,4,0,0,0,0,19,,0,0,0,485.25,4.75,0.5,,2,25,25,,,,,-57.89473684,,,,,-77.16640907,-66.31578947,60.00000000000001,,100
Product,/products/a720-s-tpe-bbw-big-ass-fat-sex-doll-torso,5,5,0,0,0,0,15,,0,0,0,577,3,0.4,,2,4,4,0,0,0,0,6,,0,0,0,15.75,1.5,0.75,,3,25,25,,,,,150,,,,,3563.4920634920636,100,-46.66666667,,-33.33333333
Blog Article,/blogs/dolls-info-qustions/masturbation-place,5,5,0,0,0,0,5,,0,0,0,0,1,1,,5,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
Product,/products/f6146-161cm5ft3-29kg-a-cup-flat-chested-silicone-sex-doll-irontech-doll,4,5,0,0,0,0,43,,0,0,0,357.6,8.6,0.8,,4,1,1,0,0,0,0,4,,0,0,0,559,4,0,,0,300,400,,,,,975,,,,,-36.02862254,114.99999999999999,,,
Collection,/collections/zelex%C2%AE-sle-doll-videos,5,5,0,0,0,0,13,,0,0,0,203.6,2.6,0.6,,3,1,2,0,0,0,0,9,,0,0,0,290,4.5,0,,0,400,150,,,,,44.44444444444444,,,,,-29.79310345,-42.22222222,,,
Collection,/collections/ridmii-doll,5,5,0,0,0,0,27,,0,0,0,403.8,5.4,0.6,,3,2,2,0,0,0,0,4,,0,0,0,9.5,2,0,,0,150,150,,,,,575,,,,,4150.526315789473,170.00000000000003,,,
,/en-ca/collections/futa-sex-doll,5,5,0,0,0,0,17,,0,0,0,122.6,3.4,0.2,,1,9,9,0,0,0,0,30,,0,0,0,257.22222222222223,3.3333333333333335,0.3333333333333333,,3,-44.44444444,-44.44444444,,,,,-43.33333333,,,,,-52.33693305,1.999999999999993,-40,,-66.66666667
Collection,/collections/all/big-ass,5,5,0,0,0,0,8,,0,0,0,30.8,1.6,0.8,,4,3,3,0,0,0,0,8,,0,0,0,36.666666666666664,2.6666666666666665,0.6666666666666666,,2,66.66666666666667,66.66666666666667,,,,,0,,,,,-16,-40,20.000000000000014,,100
Collection,/collections/aitia,5,5,1,1,0,0,10,0,0.2,0.2,0,25.8,2,0.8,0,4,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,150,150,,,,,400,,,,,,100,-20,,100
Blog Article,/blogs/dolls-info-qustions/vine-talk-aibox-bringing-your-girl-to-life-and-understanding-your-heart,5,5,0,0,0,0,5,,0,0,0,0,1,1,,5,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,150,150,,,,,150,,,,,,0,0,,150
,/de/blogs/dolls-info-qustions/what-are-the-sex-positions-with-my-arab-sex-doll,5,5,0,0,0,0,7,,0,0,0,115.2,1.4,0.8,,4,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,150,150,,,,,250,,,,,,39.99999999999999,-20,,100
Blog Article,/blogs/dolls-info-qustions/complete-guide-to-shemale-sex-dolls-meeting-all-your-needs,5,5,0,0,0,0,7,,0,0,0,22.4,1.4,0.8,,4,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,/en-ca/collections/petite-sex-doll,5,5,0,0,0,0,61,,0,0,0,578.2,12.2,0.2,,1,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,150,150,,,,,2950,,,,,,1120,-80,,-50
Product,/products/f7145-168cm-5ft6-41kg-a-cup-elf-fantasy-silicon-sexual-hentai-best-alien-sex-doll-castle-doll,1,5,0,0,0,0,9,,0,0,0,105.6,1.8,0.8,,4,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
Custom Page,/pages/ai-robot-function-videos,5,5,1,0,0,0,27,,0.2,0,0,791.4,5.4,0.4,,2,4,4,0,0,0,0,61,,0,0,0,2819,15.25,0.25,,1,25,25,,,,,-55.73770492,,,,,-71.92621497,-64.59016393,60.00000000000001,,100
Blog Article,/blogs/dolls-info-qustions/2024-why-does-my-realistic-sex-toy-smell-like-chemicals,5,5,0,0,0,0,6,,0,0,0,42.2,1.2,0.8,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,25,25,,,,,50,,,,,,19.999999999999996,-20,,0
Product,/collections/sex-doll-torso/products/55cm-big-boobs-torso-sex-doll-502-sex-doll-torso,5,5,0,0,0,0,25,,0,0,0,152,5,0.2,,1,5,5,0,0,0,0,20,,0,0,0,78.6,4,0.2,,1,0,0,,,,,25,,,,,93.38422391857509,25,0,,0
Blog Article,/blogs/dolls-info-qustions/the-hidden-risks-behind-used-nbsp-sex-dolls-would-you-still-buy-one,5,5,0,0,0,0,6,,0,0,0,6.8,1.2,0.8,,4,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,150,150,,,,,200,,,,,,19.999999999999996,-20,,100
Product,/products/t665-silicone-realistic-torso-32lbs,5,5,0,0,0,0,14,,0,0,0,79.4,2.8,0.8,,4,7,7,0,0,0,0,10,,0,0,0,156.85714285714286,1.4285714285714286,0.8571428571428571,,6,-28.57142857,-28.57142857,,,,,40,,,,,-49.38069217,95.99999999999997,-6.666666667,,-33.33333333
Collection,/collections/big-ass-sex-doll-torso,5,5,0,0,0,0,9,,0,0,0,25,1.8,0.6,,3,4,4,0,0,0,0,5,,0,0,0,5,1.25,0.75,,3,25,25,,,,,80,,,,,400,44.00000000000001,-20,,0
Collection,/collections/yl-doll,5,5,0,0,0,0,13,,0,0,0,104.4,2.6,0.4,,2,9,10,0,0,0,0,20,,0,0,0,69.9,2,0.6,,6,-44.44444444,-50,,,,,-35,,,,,49.35622317596566,30.000000000000004,-33.33333333,,-66.66666667
Collection,/collections/black-sex-doll-heads,4,5,0,0,0,0,10,,0,0,0,82.8,2,0.6,,3,10,11,1,0,0,0,44,,0.09090909090909091,0,0,269.1818181818182,4,0.09090909090909091,,1,-60,-54.54545455,-100,,,,-77.27272727,,-100,,,-69.24012158,-50,560,,200
Collection,/collections/qian-you,4,5,0,0,0,0,8,,0,0,0,17,1.6,0.8,,4,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,300,400,,,,,700,,,,,,60.00000000000001,-20,,300
Collection,/collections/anime-sex-doll-cheap,5,5,0,0,0,0,6,,0,0,0,34,1.2,0.8,,4,9,9,0,0,0,0,23,,0,0,0,213.77777777777777,2.5555555555555554,0.4444444444444444,,4,-44.44444444,-44.44444444,,,,,-73.91304348,,,,,-84.0956341,-53.04347826,80.00000000000003,,0
Blog Article,/blogs/dolls-info-qustions/the-best-asian-sex-doll-bezlya-sex-doll-2-2u-series-function-analysis,5,5,0,0,0,0,9,,0,0,0,73.4,1.8,0.2,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,/en-ca/collections/under-100,5,5,0,0,0,0,16,,0,0,0,57,3.2,0.6,,3,2,2,0,0,0,0,4,,0,0,0,14,2,0.5,,1,150,150,,,,,300,,,,,307.14285714285717,60.00000000000001,19.999999999999996,,200
Product,/products/p108-26cm-10-2in-1-5kg-silicone-celebrity-anime-hentai-sex-toys-castle-doll,5,5,0,0,0,0,20,,0,0,0,528.6,4,0.6,,3,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,25,25,,,,,400,,,,,,300,-40,,-25
Product,/products/f4904-150cm4ft9-35-5kg-b-cup-silicone-anime-style-furry-bunny-doll-climax-doll-ultra,4,5,0,0,0,0,8,,0,0,0,17.4,1.6,0.6,,3,2,2,0,0,0,0,4,,0,0,0,47.5,2,0,,0,100,150,,,,,100,,,,,-63.36842105,-20,,,
Blog Article,/blogs/sex-doll-option-videos/video-11-electric-hip-and-waist,5,5,0,0,0,0,15,,0,0,0,24.8,3,0.8,,4,10,10,0,0,0,0,20,,0,0,0,51.2,2,0.7,,7,-50,-50,,,,,-25,,,,,-51.5625,50,14.285714285714299,,-42.85714286
Product,/products/a308-13lb-19lb-30lb-three-sizes-silicone-soft-realistic-big-ass-sex-dolls-torso,2,5,2,1,1,0.2,74,1,0.4,0.2,1,1485.8,14.8,0.2,1,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
Collection,/collections/big-ass-sex-doll-tpe-body,5,5,0,0,0,0,14,,0,0,0,60.8,2.8,0.8,,4,6,6,0,0,0,0,21,,0,0,0,335,3.5,0.3333333333333333,,2,-16.66666667,-16.66666667,,,,,-33.33333333,,,,,-81.85074627,-20,140.00000000000003,,100
Collection,/collections/huge,5,5,0,0,0,0,32,,0,0,0,747.4,6.4,0.4,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,/en-fi/blogs/dolls-info-qustions/how-to-properly-use-chinese-sex-dolls-a-comprehensive-guide,5,5,0,0,0,0,10,,0,0,0,16.2,2,0.8,,4,2,2,0,0,0,0,8,,0,0,0,296,4,0.5,,1,150,150,,,,,25,,,,,-94.52702703,-50,60.00000000000001,,300
Collection,/collections/latina-sex-dolls,5,5,0,0,0,0,16,,0,0,0,25.6,3.2,0.6,,3,11,12,0,0,0,0,26,,0,0,0,148.33333333333334,2.1666666666666665,0.5,,6,-54.54545455,-58.33333333,,,,,-38.46153846,,,,,-82.74157303,47.692307692307715,19.999999999999996,,-50
Product,/products/t40515-43lb-18-5inlight-weight-curvy-sex-doll-torso,2,5,0,2,0,0,39,0,0,0.4,0,700.8,7.8,0,,0,1,5,1,1,0,0,24,0,0.2,0.2,0,360.8,4.8,0.8,0,4,100,0,-100,100,,,62.5,,-100,100,,94.23503325942347,62.5,-100,,-100
Collection,/collections/breast-toy,5,5,0,0,0,0,13,,0,0,0,41.8,2.6,0.6,,3,4,4,0,0,0,0,5,,0,0,0,8.25,1.25,0.75,,3,25,25,,,,,160,,,,,406.66666666666663,108,-20,,0
Product,/products/t588v-torso-tpe-16lb-sucking-vibration-auto-clean,4,5,0,0,0,0,7,,0,0,0,258,1.4,0.6,,3,5,5,0,0,0,0,12,,0,0,0,122,2.4,0.4,,2,-20,0,,,,,-41.66666667,,,,,111.47540983606558,-41.66666667,49.999999999999986,,50
,/en-ca/products/f6209-172cm-5-6ft-37-5kg-a-cup-realistic-flat-chest-sex-doll-top-cydoll,5,5,0,0,0,0,9,,0,0,0,19.8,1.8,0.8,,4,2,2,0,0,0,0,3,,0,0,0,32,1.5,0.5,,1,150,150,,,,,200,,,,,-38.125,20.000000000000004,60.00000000000001,,300
Blog Article,/blogs/dolls-info-qustions/how-to-properly-use-chinese-sex-dolls-a-comprehensive-guide,5,5,0,0,0,0,7,,0,0,0,203.8,1.4,0.6,,3,2,2,0,0,0,0,5,,0,0,0,92,2.5,0,,0,150,150,,,,,40,,,,,121.5217391304348,-44,,,
Product,/products/products-a684-big-booty-ssbbw-gel-41-8lb-realistic-torso,5,5,0,0,0,0,15,,0,0,0,68,3,0.4,,2,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,400,400,,,,,1400,,,,,,200,-60,,100
Collection,/collections/tantaly-sex-doll,5,5,0,0,0,0,39,,0,0,0,199.4,7.8,0.4,,2,6,6,0,0,0,0,14,,0,0,0,171.33333333333334,2.3333333333333335,0.8333333333333334,,5,-16.66666667,-16.66666667,,,,,178.57142857142858,,,,,16.38132295719844,234.28571428571425,-52,,-60
Blog Article,/blogs/dolls-info-qustions/how-women-use-sex-dolls,5,5,0,0,0,0,5,,0,0,0,0,1,1,,5,3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,66.66666666666667,66.66666666666667,,,,,66.66666666666667,,,,,,0,0,,66.66666666666667
Product,/products/f2414-sy-164cm-robotic-movable-jaw-life-size-sex-doll,5,5,0,0,0,0,11,,0,0,0,229.6,2.2,0.8,,4,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,400,400,,,,,1000,,,,,,120.00000000000001,-20,,300
Product,/products/f1647-157cm-5ft1-29kg-b-cup-realistic-skinny-tpe-sex-doll-sy-doll,5,5,0,0,0,0,5,,0,0,0,0,1,1,,5,5,5,0,0,0,0,5,,0,0,0,0,1,1,,5,0,0,,,,,0,,,,,,0,0,,0
Collection,/collections/cst-doll,5,5,0,0,0,0,5,,0,0,0,0,1,1,,5,2,2,0,0,0,0,119,,0,0,0,2634.5,59.5,0,,0,150,150,,,,,-95.79831933,,,,,-100,-98.31932773,,,
,/en-ca/collections/torso-dildo,5,5,0,0,0,0,15,,0,0,0,162.2,3,0.4,,2,7,7,0,0,0,0,18,,0,0,0,87.57142857142857,2.5714285714285716,0.2857142857142857,,2,-28.57142857,-28.57142857,,,,,-16.66666667,,,,,85.22022838499184,16.666666666666657,40.000000000000014,,0
Collection,/collections/blonde-sex-dolls,2,5,0,0,0,0,10,,0,0,0,139,2,0.8,,4,5,5,0,0,0,0,5,,0,0,0,0,1,1,,5,-60,0,,,,,100,,,,,,100,-20,,-20
Product,/products/p128-4-4lb-realistic-pocket-pussy-with-thick-ass-silincone-sex-toy-top-fire,1,5,0,0,0,0,7,,0,0,0,70,1.4,0.8,,4,1,4,0,0,0,0,6,,0,0,0,161.75,1.5,0.75,,3,0,25,,,,,16.666666666666668,,,,,-56.72333849,-6.666666667,6.666666666666672,,33.333333333333336
Checkout,/60719464687/orders/f1c28262d39bcfa9801917566095ebc2,4,5,0,0,0,0,38,,0,0,0,217.4,7.6,0,,0,2,3,0,0,0,0,36,,0,0,0,1842.3333333333333,12,0.3333333333333333,,1,100,66.66666666666667,,,,,5.555555555555555,,,,,-88.1997467,-36.66666667,-100,,-100
,/en-fi/collections/sex-doll-head,5,5,0,0,0,0,15,,0,0,0,39.2,3,0.4,,2,3,3,0,0,0,0,5,,0,0,0,13.666666666666666,1.6666666666666667,0.6666666666666666,,2,66.66666666666667,66.66666666666667,,,,,200,,,,,186.82926829268297,79.99999999999999,-40,,0
Product,/products/f4474a-163cm5-3ft-51kg-h-cup-bbw-big-booty-large-butt-tpe-sex-doll-2025%E4%B8%A8wm-doll,2,5,1,0,0,0,17,,0.2,0,0,225.4,3.4,0.4,,2,2,4,0,0,0,0,6,,0,0,0,31.5,1.5,0.75,,3,0,25,,,,,183.33333333333334,,,,,615.5555555555555,126.66666666666667,-46.66666667,,-33.33333333
,/en-ca/collections/fake-pussy-fake-vagina-sex-toys,5,5,0,0,0,0,5,,0,0,0,0,1,1,,5,11,11,0,0,0,0,43,,0,0,0,367.27272727272725,3.909090909090909,0.5454545454545454,,6,-54.54545455,-54.54545455,,,,,-88.37209302,,,,,-100,-74.41860465,83.33333333333336,,-16.66666667
,/de/collections/foot-pocket-pussy,5,5,0,0,0,0,8,,0,0,0,42.4,1.6,0.6,,3,1,1,0,0,0,0,2,,0,0,0,21,2,0,,0,400,400,,,,,300,,,,,101.9047619047619,-20,,,
Collection,/collections/firefly-diary,5,5,0,0,0,0,37,,0,0,0,267.8,7.4,0.2,,1,11,11,0,0,0,0,37,,0,0,0,56.27272727272727,3.3636363636363638,0.2727272727272727,,3,-54.54545455,-54.54545455,,,,,0,,,,,375.89660743134084,120.00000000000001,-26.66666667,,-66.66666667
