"登陆页面类型","登陆页面路径","在线商店访客","访问","有商品添加到购物车的访问","到达结账页面的访问","完成结账的访问","转化率","页面浏览量","结账转化率","添加至购物车率","到达结账页面率","到达并完成结账的访问","平均访问持续时间","每次访问的页面浏览量","跳出率","完成结账率","跳出次数","Online store visitors (previous_period)","Sessions (previous_period)","Sessions with cart additions (previous_period)","Sessions that reached checkout (previous_period)","Sessions that completed checkout (previous_period)","Conversion rate (previous_period)","Pageviews (previous_period)","Checkout conversion rate (previous_period)","Added to cart rate (previous_period)","Reached checkout rate (previous_period)","Sessions that reached and completed checkout (previous_period)","Average session duration (previous_period)","Pageviews per session (previous_period)","Bounce rate (previous_period)","Completed checkout rate (previous_period)","Bounces (previous_period)","Online store visitors (previous_period) ","Sessions (previous_period) ","Sessions with cart additions (previous_period) ","Sessions that reached checkout (previous_period) ","Sessions that completed checkout (previous_period) ","Conversion rate (previous_period) ","Pageviews (previous_period) ","Checkout conversion rate (previous_period) ","Added to cart rate (previous_period) ","Reached checkout rate (previous_period) ","Sessions that reached and completed checkout (previous_period) ","Average session duration (previous_period) ","Pageviews per session (previous_period) ","Bounce rate (previous_period) ","Completed checkout rate (previous_period) ","Bounces (previous_period) "
"Blog Article","/blogs/dolls-info-qustions/big-booty-sex-doll-a-complete-breakdown",3,4,0,0,0,0,8,,0,0,0,73,2,0.75,,3,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,-25,0,,,,,100,,,,,,100,-25,,-25
,"/en-ca/collections/anime-hentai-sex-doll",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,5,0,0,0,0,25,,0,0,0,179.6,5,0.4,,2,0,-20,,,,,-84,,,,,-100,-80,150,,100
"App Generated","/apps/order-tracking",1,4,0,0,0,0,21,,0,0,0,371.75,5.25,0,,0,1,1,0,0,0,0,9,,0,0,0,822,9,0,,0,0,300,,,,,133.33333333333334,,,,,-54.77493917274939,-41.666666666666664,,,
"Product","/products/p120-30cm-11-8in-2-5kg-silicone-anime-hentai-sex-doll-castle-doll",4,4,0,0,0,0,22,,0,0,0,731.75,5.5,0.75,,3,2,2,0,0,0,0,13,,0,0,0,248.5,6.5,0,,0,100,100,,,,,69.23076923076923,,,,,194.46680080482898,-15.384615384615385,,,
,"/de/collections/male-sex-doll",4,4,0,0,0,0,26,,0,0,0,1463,6.5,0.5,,2,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,300,300,,,,,2500,,,,,,550,-50,,100
"Custom Page","/pages/sex-doll-video-4",4,4,0,0,0,0,5,,0,0,0,4,1.25,0.75,,3,3,3,0,0,0,0,10,,0,0,0,38,3.3333333333333335,0.6666666666666666,,2,33.333333333333336,33.333333333333336,,,,,-50,,,,,-89.47368421052632,-62.5,12.500000000000007,,50
"Collection","/collections/breast-toy",4,4,0,0,0,0,8,,0,0,0,200.25,2,0.75,,3,7,7,0,0,0,0,103,,0,0,0,275,14.714285714285714,0.7142857142857143,,5,-42.857142857142854,-42.857142857142854,,,,,-92.23300970873787,,,,,-27.181818181818183,-86.40776699029126,4.999999999999997,,-40
,"/en-fi",4,4,0,0,0,0,9,,0,0,0,66.25,2.25,0.25,,1,6,6,0,0,0,0,26,,0,0,0,138.16666666666666,4.333333333333333,0.16666666666666666,,1,-33.333333333333336,-33.333333333333336,,,,,-65.38461538461539,,,,,-52.050663449939684,-48.07692307692307,50.00000000000001,,0
,"/de/collections/electric-pocket-pussy",4,4,0,0,0,0,5,,0,0,0,2.5,1.25,0.75,,3,7,7,0,0,0,0,14,,0,0,0,13.857142857142858,2,0.5714285714285714,,4,-42.857142857142854,-42.857142857142854,,,,,-64.28571428571429,,,,,-81.95876288659794,-37.5,31.250000000000007,,-25
"Product","/products/f7022-162cm-6ft3-44kg-p-cup-elf-fantasy-tpe-sexual-hentai-best-alien-sex-doll-in-stock-usa-castle-doll",4,4,0,0,0,0,16,,0,0,0,589.75,4,0.5,,2,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,300,300,,,,,1500,,,,,,300,-50,,100
"Product","/products/t600-19-8-lbs-b-cup-realistic-silicone-life-size-sex-doll-torso-top-fire-doll",4,4,0,0,0,0,8,,0,0,0,49,2,0.75,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/irontech-doll-ros-max-head-how-a-more-natural-simulation-experience-is-achieved",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/yl-doll",4,4,0,0,0,0,39,,0,0,0,711.5,9.75,0.25,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f7582k-159cm-5ft2-e-cup-silicone-realistic-life-size-sex-dolls-mio-in-stock-us-starpery-doll",4,4,0,0,0,0,12,,0,0,0,256.75,3,0.5,,2,5,5,0,0,0,0,9,,0,0,0,134.4,1.8,0.8,,4,-20,-20,,,,,33.333333333333336,,,,,91.03422619047619,66.66666666666667,-37.5,,-50
"Product","/products/linkdolls-f817-157cm5ft1-amina-h-cup-tpe-full-size-adult-european-big-butt-girls-love-doll-se-doll",2,4,0,0,0,0,9,,0,0,0,46.75,2.25,0.5,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f2385-163cm5-3ft-g-cup-138-bbw-big-butt-tpe-sex-doll%E4%B8%A8sy-doll",4,4,0,0,0,0,14,,0,0,0,393.5,3.5,0.5,,2,3,3,0,0,0,0,37,,0,0,0,1157,12.333333333333334,0.3333333333333333,,1,33.333333333333336,33.333333333333336,,,,,-62.16216216216216,,,,,-65.98962834917891,-71.62162162162163,50.00000000000001,,100
"Collection","/collections/anime-sex-doll-under-200",4,4,1,0,0,0,18,,0.25,0,0,307,4.5,0.25,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f5634-166cm-5ft3-35-7kg-k-cup-silicone-celebrity-sex-dollzelex-sle-2-0-in-stock-usa-canada-zelex-doll",2,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f3083-171cm-e-cup-silicone-head-movable-jaw-sle-body-real-sex-doll-zelex-doll",1,4,0,0,0,0,6,,0,0,0,2,1.5,0.75,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/ja/collections/mini-hentai-sex-doll",4,4,0,0,0,0,5,,0,0,0,0.5,1.25,0.75,,3,2,2,0,0,0,0,10,,0,0,0,113.5,5,0.5,,1,100,100,,,,,-50,,,,,-99.55947136563877,-75,50,,200
,"/en-ca/blogs/dolls-info-qustions/does-the-sex-doll-feel-real-an-honest-review-from-a-real-user",4,4,0,0,0,0,6,,0,0,0,100.75,1.5,0.5,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-fi/collections/curvy-sex-dolls",4,4,0,0,0,0,8,,0,0,0,29.5,2,0.25,,1,3,3,0,0,0,0,22,,0,0,0,283.3333333333333,7.333333333333333,0.3333333333333333,,1,33.333333333333336,33.333333333333336,,,,,-63.63636363636363,,,,,-89.58823529411765,-72.72727272727272,-24.999999999999996,,0
,"/en-ca/products/57-32lb-sex-doll-torso-with-life-size-ass-and-soft-skin-512-sex-doll-torso",4,4,0,0,0,0,19,,0,0,0,173.75,4.75,0.25,,1,2,2,0,0,0,0,3,,0,0,0,20,1.5,0.5,,1,100,100,,,,,533.3333333333334,,,,,768.75,216.66666666666666,-50,,0
,"/de/collections/big-ass-sex-doll-full-size",4,4,0,0,0,0,8,,0,0,0,138.25,2,0.5,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/what-is-it-like-to-have-sex-with-a-male-sex-doll",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,7,7,0,0,0,0,8,,0,0,0,2.7142857142857144,1.1428571428571428,0.8571428571428571,,6,-42.857142857142854,-42.857142857142854,,,,,-50,,,,,-100,-12.499999999999995,16.66666666666667,,-33.333333333333336
"Product","/products/f7626-163cm5-3ft-e-cup-great-huge-butt-tpe-body-silicone-head-sex-doll-for-men%E4%B8%A8sy-doll",3,4,0,0,0,0,14,,0,0,0,357.5,3.5,0.25,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,200,300,,,,,1300,,,,,,250,-75,,0
"Product","/products/t239-mini-bbw-sex-doll-torso-collection-fat-belly",4,4,0,0,0,0,7,,0,0,0,9.5,1.75,0.75,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/cst-doll",4,4,0,0,0,0,8,,0,0,0,37.25,2,0.5,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/ja/collections/silicone-pocket-pussy",4,4,0,0,0,0,7,,0,0,0,81.75,1.75,0.75,,3,6,6,0,0,0,0,32,,0,0,0,52.666666666666664,5.333333333333333,0.8333333333333334,,5,-33.333333333333336,-33.333333333333336,,,,,-78.125,,,,,55.221518987341774,-67.1875,-10.000000000000005,,-40
"Blog Article","/blogs/dolls-info-qustions/can-dildos-be-installed-on-sex-dolls-of-course",4,4,0,0,0,0,7,,0,0,0,60.5,1.75,0.75,,3,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,300,300,,,,,600,,,,,,75,-25,,200
,"/en-fi/blogs/dolls-info-qustions/how-to-make-a-fake-ass-sex-toy",4,4,0,0,0,0,16,,0,0,0,73,4,0.5,,2,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,100,100,,,,,700,,,,,,300,-50,,0
"Product","/products/f6229-180cm-5-9ft-45kg-h-cup-asian-ros-silicone-realistic-sex-doll-evasdoll",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/how-does-sex-with-life-size-sex-dolls-compare-to-real-sex",4,4,0,0,0,0,5,,0,0,0,27.25,1.25,0.75,,3,5,5,0,0,0,0,5,,0,0,0,0,1,1,,5,-20,-20,,,,,0,,,,,,25,-25,,-40
,"/de/blogs/dolls-info-qustions/2025-five-stylish-and-charming-chinese-sex-doll",4,4,0,0,0,0,5,,0,0,0,2.25,1.25,0.75,,3,5,5,0,0,0,0,5,,0,0,0,0,1,1,,5,-20,-20,,,,,0,,,,,,25,-25,,-40
"Product","/products/582-sexdoll-legs",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-fi/collections/sex-doll-head",3,4,0,0,0,0,19,,0,0,0,163.25,4.75,0.25,,1,3,3,0,0,0,0,14,,0,0,0,345.3333333333333,4.666666666666667,0,,0,0,33.333333333333336,,,,,35.714285714285715,,,,,-52.72683397683397,1.7857142857142791,,,
"Product","/products/t354-57-3lb-94cm-female-silicone-sex-doll-torso-doll-forever",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/curvy-sex-dolls",4,4,0,0,0,0,27,,0,0,0,453,6.75,0.25,,1,4,4,0,0,0,0,13,,0,0,0,415.25,3.25,0.5,,2,0,0,,,,,107.6923076923077,,,,,9.090909090909092,107.6923076923077,-50,,-50
,"/de/blogs/dolls-info-qustions/gentlemans-paradise-exploring-nsfw-anime-figures-and-sex-dolls",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,12,12,0,0,0,0,104,,0,0,0,201.83333333333334,8.666666666666666,0.5,,6,-66.66666666666667,-66.66666666666667,,,,,-96.15384615384616,,,,,-100.00000000000001,-88.46153846153847,100,,-33.333333333333336
"Collection","/collections/sex-doll-lingerie",4,4,0,0,0,0,6,,0,0,0,35.5,1.5,0.5,,2,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,100,100,,,,,200,,,,,,50,-50,,0
"Blog Article","/blogs/dolls-info-qustions/how-to-hide-your-full-size-sex-doll",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,5,5,0,0,0,0,8,,0,0,0,48.8,1.6,0.6,,3,-20,-20,,,,,-50,,,,,-100,-37.5,66.66666666666667,,33.333333333333336
"Product","/products/f4700-157cm5-2ft-36-2kg-2-2cf-k-cup-silicone-asian-chinese-sex-doll-bezlya-doll",1,4,0,0,0,0,92,,0,0,0,1313,23,0,,0,1,2,0,0,0,0,21,,0,0,0,370,10.5,0,,0,0,100,,,,,338.0952380952381,,,,,254.86486486486487,119.04761904761905,,,
"Blog Article","/blogs/dolls-info-qustions/which-black-sex-doll-is-the-best-these-brands-and-styles-are-worth-buying",4,4,0,0,0,0,20,,0,0,0,104,5,0.25,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/best-sellers-in-big-boobs",4,4,0,0,0,0,6,,0,0,0,12.5,1.5,0.5,,2,2,2,1,0,0,0,37,,0.5,0,0,904,18.5,0,,0,100,100,-100,,,,-83.78378378378379,,-100,,,-98.61725663716814,-91.89189189189189,,,
,"/de/blogs/dolls-info-qustions/sex-doll-movies",4,4,0,0,0,0,5,,0,0,0,206.75,1.25,0.75,,3,10,12,0,0,0,0,12,,0,0,0,0,1,1,,12,-60,-66.66666666666667,,,,,-58.333333333333336,,,,,,25,-25,,-75
,"/en-ca/collections/animal-hentai-sex-doll",4,4,0,0,0,0,10,,0,0,0,100.25,2.5,0.75,,3,4,4,0,0,0,0,7,,0,0,0,31.25,1.75,0.5,,2,0,0,,,,,42.857142857142854,,,,,220.8,42.857142857142854,50,,50
"Product","/products/f1871k-159cm-naruto%E6%98%A5%E9%87%8E-%E3%82%B5%E3%82%AF%E3%83%A9-tpe-sex-doll-fun-west-doll",4,4,0,0,0,0,67,,0,0,0,389.75,16.75,0.25,,1,2,2,0,0,0,0,35,,0,0,0,1711.5,17.5,0,,0,100,100,,,,,91.42857142857143,,,,,-77.22757814782355,-4.285714285714286,,,
,"/en-ca/collections/black-torso-sex-dolls",4,4,0,0,0,0,20,,0,0,0,462.5,5,0.5,,2,5,5,0,0,0,0,20,,0,0,0,304.2,4,0.4,,2,-20,-20,,,,,0,,,,,52.03813280736358,25,24.999999999999993,,0
"Product","/products/f2377-176cm-5ft9-40kg-silicone-kung-fu-hero-lifelike-male-sex-doll-irontech-doll",4,4,0,0,0,0,29,,0,0,0,1192.75,7.25,0.5,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/pages/sex-doll-gif",4,4,0,0,0,0,17,,0,0,0,145,4.25,0.5,,2,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,300,300,,,,,1600,,,,,,325,-50,,100
"Blog Article","/blogs/dolls-info-qustions/10-online-stores-that-sell-regular-dolls-by-tdf",4,4,0,0,0,0,5,,0,0,0,97.75,1.25,0.75,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/elf-sex-doll-heads-elf-sex-doll-heads",4,4,0,0,0,0,11,,0,0,0,243.25,2.75,0.25,,1,5,5,1,1,0,0,27,0,0.2,0.2,0,380,5.4,0.6,0,3,-20,-20,-100,-100,,,-59.25925925925926,,-100,-100,,-35.98684210526316,-49.07407407407408,-58.333333333333336,,-66.66666666666667
"Collection","/collections/big-boobs-japanese-sex-doll",3,4,0,0,0,0,5,,0,0,0,0.5,1.25,0.75,,3,1,1,0,0,0,0,3,,0,0,0,117,3,0,,0,200,300,,,,,66.66666666666667,,,,,-99.57264957264957,-58.333333333333336,,,
,"/ja/blogs/dolls-info-qustions/exploring-irontechs-most-iconic-sex-doll-collections",4,4,0,0,0,0,9,,0,0,0,354.75,2.25,0.25,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f3442-153cm5ft-34kg-n-cup-asian-tpe-body-silicone-head-sex-doll-aibei-doll",3,4,0,0,0,0,7,,0,0,0,29.5,1.75,0.25,,1,2,5,0,0,0,0,39,,0,0,0,821.8,7.8,0.2,,1,50,-20,,,,,-82.05128205128206,,,,,-96.41031881236312,-77.56410256410257,24.999999999999993,,0
,"/en-ca/collections/silicone-ass",4,4,1,1,1,0.25,15,1,0.25,0.25,1,435.75,3.75,0.5,1,2,7,7,0,0,0,0,11,,0,0,0,20.428571428571427,1.5714285714285714,0.7142857142857143,,5,-42.857142857142854,-42.857142857142854,,,,,36.36363636363637,,,,,2033.0419580419582,138.63636363636365,-30.000000000000004,,-60
"Collection","/collections/mini-torso-alien",4,4,0,0,0,0,5,,0,0,0,2.5,1.25,0.75,,3,3,3,0,0,0,0,7,,0,0,0,260,2.3333333333333335,0.3333333333333333,,1,33.333333333333336,33.333333333333336,,,,,-28.571428571428573,,,,,-99.03846153846153,-46.42857142857143,125.00000000000001,,200
"Product","/products/t682-15-5lbsucking-vibration-ass-sex-doll-torso",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,2,2,0,0,0,0,7,,0,0,0,187,3.5,0,,0,100,100,,,,,-42.857142857142854,,,,,-100,-71.42857142857143,,,
,"/en-fi/collections/furry-sex-doll",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,300,300,,,,,300,,,,,,0,0,,300
,"/de/collections/bbw-sex-doll-torso",4,4,0,0,0,0,20,,0,0,0,118,5,0.5,,2,16,17,0,0,0,0,84,,0,0,0,310.70588235294116,4.9411764705882355,0.11764705882352941,,2,-75,-76.47058823529412,,,,,-76.19047619047619,,,,,-62.02196137826581,1.1904761904761862,325,,0
,"/de/collections/huge-breasts-sex-dolls",4,4,0,0,0,0,8,,0,0,0,39,2,0.75,,3,5,5,0,0,0,0,22,,0,0,0,133.2,4.4,0.4,,2,-20,-20,,,,,-63.63636363636363,,,,,-70.7207207207207,-54.54545454545455,87.5,,50
"Product","/products/t901-21-51lb-c-cup-7-08-dildo-electric-shemale-big-penis-male-female-sex-doll-torso-adult-toys",4,4,0,0,0,0,9,,0,0,0,329.5,2.25,0.5,,2,4,4,0,0,0,0,25,,0,0,0,243.75,6.25,0.5,,2,0,0,,,,,-64,,,,,35.17948717948718,-64,0,,0
"Product","/products/t693-64-6lb-meru-anime-alien-sex-doll-torso-with-flat-chest-silicone-head-red-skin-torso-pro",4,4,0,0,0,0,6,,0,0,0,15.25,1.5,0.5,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/would-you-put-a-dildo-on-your-sex-doll",3,3,0,0,0,0,4,,0,0,0,0.6666666666666666,1.3333333333333333,0.6666666666666666,,2,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,-25,-25,,,,,0,,,,,,33.33333333333333,-33.333333333333336,,-50
,"/en-ca/products/f2381-150cm-4ft9-g-cup-256-big-ass-tpe-sex-doll-sy-doll",3,3,0,0,0,0,7,,0,0,0,58,2.3333333333333335,0.6666666666666666,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f311-163cm5-3ft-51kg-198-h-cup-dora-best-bbw-milf-big-booty-stpe-sex-doll-in-stock-usa-%E4%B8%A8wm-doll",3,3,0,0,0,0,10,,0,0,0,555.3333333333334,3.3333333333333335,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/inside-the-2025-shenzhen-adult-expo-where-tech-meets-fantasy-in-the-world-of-sex-dolls",3,3,0,0,0,0,10,,0,0,0,167.33333333333334,3.3333333333333335,0.6666666666666666,,2,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,50,50,,,,,400,,,,,,233.33333333333334,-33.333333333333336,,0
"Blog Article","/blogs/dolls-info-qustions/what-is-it-like-to-use-a-shemale-sex-doll",3,3,0,0,0,0,4,,0,0,0,18.666666666666668,1.3333333333333333,0.6666666666666666,,2,1,1,0,0,0,0,2,,0,0,0,21,2,0,,0,200,200,,,,,100,,,,,-11.111111111111105,-33.333333333333336,,,
"Product","/products/562-fat-ass-torso-doll-silicone-ass",3,3,0,0,0,0,14,,0,0,0,102.66666666666667,4.666666666666667,0.3333333333333333,,1,1,2,0,0,0,0,2,,0,0,0,0,1,1,,2,200,50,,,,,600,,,,,,366.6666666666667,-66.66666666666667,,-50
"Product","/products/linkdolls-f806-157cm5ft1-annika-h-cup-tpe-real-european-sexy-girl-love-sex-doll-se-doll",3,3,0,0,0,0,12,,0,0,0,874,4,0.6666666666666666,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/collections/monster-hentai-sex-doll",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,12,12,0,0,0,0,50,,0,0,0,172.75,4.166666666666667,0.5833333333333334,,7,-75,-75,,,,,-94,,,,,-100,-76,71.42857142857142,,-57.142857142857146
,"/ja/blogs/dolls-info-qustions/a-must-read-for-anime-fans-anime-futa-sex-dolls-bring-your-2d-fantasy-to-life",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,1,1,0,0,0,0,4,,0,0,0,668,4,0,,0,200,200,,,,,-25,,,,,-100,-75,,,
"Blog Article","/blogs/dolls-info-qustions/how-to-use-a-milf-sex-doll",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/t71",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,10,10,1,1,0,0,19,0,0.1,0.1,0,33.1,1.9,0.7,0,7,-70,-70,-100,-100,,,-84.21052631578948,,-100,-100,,-100,-47.368421052631575,42.85714285714287,,-57.142857142857146
,"/ja/collections/curvy-sex-dolls",3,3,0,0,0,0,4,,0,0,0,2.6666666666666665,1.3333333333333333,0.6666666666666666,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f4247-159cm5-2ft-27kg-b-cup-anime-tpe-hentai-sex-doll%E4%B8%A8wm-doll",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f5418-166cm5f4-39kg-f-cup-ros-silicone-head-real-sex-doll-aibei-doll",1,3,0,0,0,0,15,,0,0,0,584.3333333333334,5,0.6666666666666666,,2,1,5,0,0,0,0,14,,0,0,0,330.8,2.8,0.6,,3,0,-40,,,,,7.142857142857143,,,,,76.64248286981056,78.57142857142858,11.111111111111109,,-33.333333333333336
"Blog Article","/blogs/dolls-info-qustions/budget-under-200-check-out-these-7-cheap-mini-sex-dolls",3,3,0,0,0,0,4,,0,0,0,376,1.3333333333333333,0.6666666666666666,,2,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,-25,-25,,,,,0,,,,,,33.33333333333333,-33.333333333333336,,-50
,"/ja/blogs/dolls-info-qustions/whats-the-deal-with-moaning-sex-robots-anyway",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,-25,-25,,,,,-25,,,,,,0,0,,-25
"Product","/products/f5707k-168cm-5ft6-40kg-a-cup-rabbit-police-officer-anime-best-animal-hentai-sex-doll-in-stock-castle-doll",3,3,0,0,0,0,5,,0,0,0,7.666666666666667,1.6666666666666667,0.6666666666666666,,2,2,2,0,0,0,0,6,,0,0,0,243,3,0.5,,1,50,50,,,,,-16.666666666666668,,,,,-96.84499314128945,-44.444444444444436,33.33333333333333,,100
"Product","/products/f3063-172cm-winona-silicone-head-movable-jaw-sle-body-sex-doll-zelex-doll",1,3,0,0,0,0,4,,0,0,0,52.666666666666664,1.3333333333333333,0.6666666666666666,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f4654-174cm-g-cup-blonde-hair-british-silicone-sex-doll-starpery-doll",1,3,0,0,0,0,4,,0,0,0,27,1.3333333333333333,0.6666666666666666,,2,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/movie-music-celebrities",3,3,0,0,0,0,8,,0,0,0,56.666666666666664,2.6666666666666665,0.3333333333333333,,1,9,10,0,0,0,0,55,,0,0,0,319.8,5.5,0.5,,5,-66.66666666666667,-70,,,,,-85.45454545454545,,,,,-82.2805920366896,-51.51515151515152,-33.333333333333336,,-80
"Collection","/collections/huge-breasts-japanese-sex-doll",3,3,0,0,0,0,11,,0,0,0,123.66666666666667,3.6666666666666665,0,,0,4,4,0,0,0,0,24,,0,0,0,186.25,6,0.75,,3,-25,-25,,,,,-54.166666666666664,,,,,-33.60178970917226,-38.88888888888889,-100,,-100
"Collection","/collections/bbw-sex-doll-list",3,3,0,0,0,0,9,,0,0,0,22.333333333333332,3,0.6666666666666666,,2,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,200,200,,,,,800,,,,,,200,-33.333333333333336,,100
"Product","/products/f9283-178cm-5ft10-63kg-p-cup-ros-silicone-giant-sex-doll-doll-castle",1,3,0,0,0,0,6,,0,0,0,50,2,0.6666666666666666,,2,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-50,50,,,,,200,,,,,,100,-33.333333333333336,,0
"Product","/products/f4531-161cm52-5kg-h-cup-fat-silicone-chubby-realistic-bbw-sex-doll-starpery-doll",1,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/vine-talk-aibox-bringing-your-girl-to-life-and-understanding-your-heart",3,3,0,0,0,0,16,,0,0,0,699,5.333333333333333,0.3333333333333333,,1,2,2,0,0,0,0,3,,0,0,0,492.5,1.5,0.5,,1,50,50,,,,,433.3333333333333,,,,,41.92893401015228,255.55555555555554,-33.333333333333336,,0
,"/en-ca/collections/pocket-pussy-ass",3,3,0,0,0,0,5,,0,0,0,10,1.6666666666666667,0.6666666666666666,,2,3,3,0,0,0,0,33,,0,0,0,455.3333333333333,11,0,,0,0,0,,,,,-84.84848484848484,,,,,-97.80380673499268,-84.84848484848486,,,
,"/de/blogs/dolls-info-qustions/what-are-the-sex-positions-with-my-arab-sex-doll",3,3,0,0,0,0,7,,0,0,0,15.333333333333334,2.3333333333333335,0.6666666666666666,,2,6,7,0,0,0,0,7,,0,0,0,0,1,1,,7,-50,-57.142857142857146,,,,,0,,,,,,133.33333333333334,-33.333333333333336,,-71.42857142857143
,"/en-ca/collections/onahole",2,3,0,0,0,0,5,,0,0,0,8.333333333333334,1.6666666666666667,0.6666666666666666,,2,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,100,200,,,,,400,,,,,,66.66666666666667,-33.333333333333336,,100
"Blog Article","/blogs/dolls-info-qustions/solo-play-with-twist-how-to-combine-sex-doll-with-sex-swing-for-maximum-thrill-and-safety",3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,5,5,0,0,0,0,7,,0,0,0,4.4,1.4,0.8,,4,-40,-40,,,,,-57.142857142857146,,,,,-100,-28.57142857142857,24.999999999999993,,-25
,"/en-ca/collections/vibrating-sex-doll-torso",3,3,0,0,0,0,14,,0,0,0,107.66666666666667,4.666666666666667,0.6666666666666666,,2,7,7,0,0,0,0,9,,0,0,0,37.857142857142854,1.2857142857142858,0.8571428571428571,,6,-57.142857142857146,-57.142857142857146,,,,,55.55555555555556,,,,,184.4025157232705,262.962962962963,-22.222222222222225,,-66.66666666666667
