日期,点击次数,展示,点击率,排名
2026-06-22,68,1175,5.79%,11.6
2026-06-23,46,946,4.86%,9.9
2026-06-24,58,1018,5.7%,11.1
2026-06-25,72,980,7.35%,10.1
2026-06-26,75,973,7.71%,10.2
2026-06-27,68,1004,6.77%,10.3
2026-06-28,60,633,9.48%,10.7
