日期,点击次数,展示,点击率,排名
2026-04-20,130,1482,8.77%,9.8
2026-04-21,107,1447,7.39%,9.2
2026-04-22,110,1186,9.27%,9
2026-04-23,99,1225,8.08%,8.9
2026-04-24,111,1337,8.3%,8.5
2026-04-25,99,1400,7.07%,9.1
2026-04-26,134,1393,9.62%,8.8
