日期,点击次数,展示,点击率,排名
2026-06-15,90,672,13.39%,5.2
2026-06-16,71,642,11.06%,5.2
2026-06-17,70,645,10.85%,5.1
2026-06-18,74,597,12.4%,4.6
2026-06-19,79,704,11.22%,5.2
2026-06-20,75,585,12.82%,4.9
2026-06-21,74,616,12.01%,4.7
