# ----------------------------------------
# 电子商务购买: 商品名称
# 账号：linkdolls
# 媒体资源：linkdolls-new - GA4
# ----------------------------------------
# 
# 所有用户
# 开始日期：20260622
# 结束日期：20260628
商品名称,查看过的商品数,加入购物车的商品数,已购买的商品数,商品收入,跳出率,活跃用户,结账的商品数
F7626- 163cm(5.3ft)-E Cup Great Huge Butt TPE Body+Silicone Head Black BBW Sex Doll For Men丨SY Doll,34,3,0,0,0,27,0
F5968-158cm/5ft2 33kg C Cup Realistic Black Skin Silicone Head Sex Doll | Rosretty Doll,14,0,0,0,0,12,0
F5150-163cm D Cup ROS Hottie Ebony Black Silicone Best AI Sex Doll | Galatea doll,11,0,0,0,0,11,0
A571 (19.4lb) Black BBW Big Ass Sex Doll Torso Doggy Style Fat Butt,7,0,0,0,0,5,0
F1308-160cm I Cup Penny Biggest Ebony Black BBW life size dolls｜Irontech Doll,7,0,0,0,0,6,0
F5538-161cm(5ft3)-33kg E Cup Black Robot Silicone Sex Doll ｜Irontech Doll,6,0,0,0,0,5,0
F7538-167cm/49kg Silicone Head TPE Body Full Size Adult Black BBW Sex Doll Nicola | Ridmii,6,0,0,0,0,2,0
F7568—157cm/5ft2-54kg K Cup TPE Body + Silicone Head Black BBW Sex Doll | LilyDoll,6,0,0,0,0,6,0
A599 (83lb) Coco Realistic TPE Female Sex Doll Torso Mega Big Booty Ebony Chubby BBW,5,0,0,0,0,5,0
F5312-T155cm(5ft1)-36kg Life Like Skin Silicone J Cup Full Size ROS BBW Sex Doll｜SE Doll,5,0,0,0,0,5,0
P601-(27lb )Black-Sex Doll Bottom&Realistic 3D Ass Ebony Sex Doll Torso,5,0,0,0,0,5,0
F3736-166cm(5ft5)-76.1lbs B Cup TPE Sexy Latin Girl Curly Hair Ebony Black Sex Doll｜SE Doll,4,0,0,0,0,1,0
F5143-163cm D Cup Sexy Black Beauty ROS Silicone beautiful ebony Sex Doll | Galatea doll,4,0,0,0,0,4,0
F5531-165cm/5ft5-50kg N Cup Ebony fat black TPE BBW Big Ass Sex Doll For Men | 6YE,4,0,0,0,0,4,0
F5680-161cm/5ft3(52.5kg) H Cup Best Fat Big Ass Breasts life size BBW Silicone Super Fat Big Belly S,4,0,0,0,0,1,0
F2210-156cm/5ft1  E Cup Takiyah Ebony Realistic Black Silicone Sex Doll｜Starpery Doll,3,0,0,0,0,3,0
F2590-161cm(5ft3)-33kg E Cup Dark Tanned Silicone Sex Doll | Irontech Doll,3,0,0,0,0,2,0
F5528-157cm/5ft1-52kg E Cup BBW Black Silicone Head Big Ass Sex Doll For Men | 6YE,3,0,0,0,0,3,0
F5542-164cm(5ft4)-43kg F Cup Black  female TPE Sex Doll｜Irontech Doll,3,0,0,0,0,3,0
F5817—167cm/5ft5-36kg C Cup Ebony Silicone Buy Celebrity Real Black Sex Dolls | TOP-CYDOLL,3,0,0,0,0,3,0
F704-161cm(5ft3)-33kg E Cup Penny Black Silicone Realistic Sex Doll | Irontech Doll,3,0,0,0,0,3,0
F8112k-162cm/5ft3-40.5kg H Cup M29 Plump Body Silicone BBW Black Sex Doll【In Stock US】 | MD Doll,3,0,0,0,0,2,0
F8122-154cm(5ft1)-32.4kg C Cup S Tori Black Flat Chest Silicone Head Sex Doll |Climax Doll Pro,3,0,0,0,0,2,0
A303 11lb Silicone Big Butt Torso – Realistic & Lightweight Big Ass Toy,2,0,0,0,0,1,0
A308-(13lb) Soft Silicone Realistic Big Ass Sex Dolls Torso,2,0,0,0,0,1,0
A358-(27.5lb) Big Butt BBW Black Sex Doll Torso Realistic with Gel Butt - Climax Doll,2,0,0,0,0,2,0
A664-(37.5lb) Silicone Butt Sexy and Real Realistic Big Ass Sex Doll Torso,2,0,0,0,0,1,0
B37-Suntan Silicone Sex Doll Torso For Realistic Titfuck to Experience 14.8lb/33.8inch | Climax Doll,2,0,0,0,0,2,0
F1226-160cm I Cup Zara Black Lady BBW Ebony Sex Doll｜Irontech Doll,2,0,0,0,0,1,0
F1307-160cm/5ft3 I Cup Big Dark Areola BBW Huge Tits Silicone Ebony Black female Sex Doll｜Irontech D,2,0,0,0,0,2,0
F1384-158cm I Cup Nuru In Hotel BBW Sex Doll｜Irontech Doll,2,0,0,0,0,1,0
F178- 158cm/5ft2 J Cup Lisa Big Ass Cheap nude doll Black TPE BBW Sex Doll | Irontech Doll,2,0,0,0,0,2,0
F1923K-168cm(5.5ft) D Cup Nuru Black Sex Doll｜Irontech Doll,2,0,0,0,0,2,0
F1963K-175cm(5.7ft) 87.1lbs E Cup Lola Curly Hair Black Best Ebony Sex Doll｜Irontech Doll,2,0,0,0,0,2,0
F1970K-164cm F Cup Lottie Big Boobs Silicone Sex Doll｜Irontech Doll,2,0,0,0,0,1,0
F1970K-164cm F Cup Lottie Big Tits Realistic Silicone Black Sex Doll｜Irontech Doll,2,0,0,0,0,2,0
F222-Daria 164cm/5ft4 Black TPE Adult Love Realistic Ebony black female Sex Doll |Irontech Doll,2,0,0,0,0,2,0
F2319a-163cm(5.3ft) 53kg G CupBig Butt Sex Doll BBW Super Fat Huge Ass with ROS Movable Jaw丨SY Doll,2,0,0,0,0,1,0
F2450-164cm(5ft4)-42kg E Cup Blonde Girl Silicone Sex Doll｜Irontech Doll,2,0,0,0,0,1,0
F3874-166cm/5ft5 A Cup Super Thick Lips Black TPE Sex Doll | HR Doll,2,0,0,0,0,2,0
F5526- 150cm(4.9ft)/28kg D Cup S13 Black Real Life Silicone Celebrity Sex Doll rihanna丨Rosretty Doll,2,0,0,0,0,2,0
F5539-164cm(5ft4)-43kg F Cup ebony Black girl TPE Sex Doll｜Irontech Doll,2,0,0,0,0,2,0
F5543-164cm(5ft4)-94.8lbs F Cup Big Black Booty TPE Full Adult Sex Doll｜Irontech Doll,2,0,0,0,0,2,0
