日期,点击次数,展示,点击率,排名
2026-06-01,23,284,8.1%,6.6
2026-06-02,17,267,6.37%,8.1
2026-06-03,26,280,9.29%,8
2026-06-04,12,276,4.35%,6.9
2026-06-05,17,270,6.3%,7.7
2026-06-06,15,254,5.91%,8.3
2026-06-07,26,216,12.04%,5.7
