日期,点击次数,展示,点击率,排名
2026-06-01,100,792,12.63%,5.7
2026-06-02,115,839,13.71%,5.1
2026-06-03,104,769,13.52%,5.4
2026-06-04,103,803,12.83%,4.9
2026-06-05,115,759,15.15%,5.5
2026-06-06,112,830,13.49%,5.2
2026-06-07,118,909,12.98%,5.2
