日期,点击次数,展示,点击率,排名
2026-06-29,123,794,15.49%,6.5
2026-06-30,102,797,12.8%,5.7
2026-07-01,106,751,14.11%,6
2026-07-02,109,865,12.6%,6
2026-07-03,113,763,14.81%,6.4
2026-07-04,90,849,10.6%,6
2026-07-05,105,804,13.06%,6.1
