日期,点击次数,展示,点击率,排名
2026-06-29,42,220,19.09%,5.7
2026-06-30,20,195,10.26%,7.8
2026-07-01,38,259,14.67%,14.2
2026-07-02,33,240,13.75%,7.9
2026-07-03,30,201,14.93%,8.3
2026-07-04,22,223,9.87%,6.9
2026-07-05,23,161,14.29%,5.6
