# ----------------------------------------
# 电子商务购买: 商品名称
# 账号：linkdolls
# 媒体资源：linkdolls-new - GA4
# ----------------------------------------
# 
# 所有用户
# 开始日期：20260518
# 结束日期：20260524
商品名称,查看过的商品数,加入购物车的商品数,已购买的商品数,商品收入,跳出率,活跃用户,结账的商品数
A499-84.92LB BBW Big Booty Sex Doll Torso Silicone | LoveNestle Series,44,1,0,0,0.02631578947368421,38,0
A664-(37.5lb) Silicone Butt Sexy and Real Realistic Big Ass Sex Doll Torso,36,0,0,0,0.030303030303030304,33,0
A512 (57.32lb) Big Ass Sex Doll Torso Doggy Style 1:1 Life-Sized BBW Sex Doll,19,0,0,0,0,19,0
A599 (83lb) BBW Sex Doll Torso Big Booty Doggy Style Sucking Doll Biggest Ass Sex Toy [ In Stock US ,17,1,0,0,0,15,0
A303 11lb Silicone Big Butt Torso – Realistic & Lightweight Big Ass Toy,12,1,0,0,0,10,1
A599 (83lb) BBW Sex Doll Torso Big Booty Doggy Style Sucking Doll Biggest Ass Sex Toy,11,0,0,0,0,10,0
A418-(8lb) Sexy and Real Fat Lady Ass Realistic Black BBW Ebony Chubby Sex Doll Torso [ In Stock US ,9,0,0,0,0,9,0
A660-Big Ass Sex Dolls Torso Realistic Silicone 25lb Elastic Butty,9,0,0,0,0,9,0
A683-(24lb)Sexy And Real Realistic Ass Female Bigass SexDoll,8,1,1,2507.918108,0,1,1
A295 -Judy Rona Big Butt Torso Sex Doll Silicone 26.9lb Realisitc Skin,7,2,1,3971.335928,0,4,2
A323-Huge Ass Sex Doll Torso Liquid Silicone 32lbs Chubby Belly Butt Ultra-Soft,7,0,0,0,0,6,0
A358-(27.5lb) Big Butt BBW Black Sex Doll Torso Realistic with Gel Butt - Climax Doll,7,0,0,0,0,7,0
"A432-LoveNestle Huge Ass Sex Doll Torso – Silicone, Realistic Dual Tunnels, 35.27lb",7,0,0,0,0,5,0
A599 (83lb) Coco Realistic TPE Sex Doll Torso Mega Big Booty Ebony Chubby BBW,7,0,0,0,0,7,0
A720 (103.6lb) S-TPE Big Ass Sex Doll Torso SSBBW Sex Doll Doggy Style,7,0,0,0,0,7,0
A437-38.8LB Silicone BBW Sex Doll Torso Big Ass Bubble Butt | LoveNestle Series,6,0,0,0,0,5,0
A555-32lbs 32lb Moving Sex Doll Torso Realistic Ass Robot Vibrating,6,0,0,0,0,6,0
A260-Lusandy Sex Dolls with Big Asses Silicone 22lb Sexy and Gel Butt【IN Stock US/EU】,5,0,0,0,0,3,0
A409-(17.6lb)Big Ass Realistic Sex Torso TPE Material Dual Entry,4,0,0,0,0,4,0
A562-(41.8lb)Lifesize Silicone Sex Doll Torso Peach-Shaped Big Butt Realistic BBW,4,0,0,0,0,4,0
A682-(19lb) Bigass Sexdoll Torso TPE 19lb Sucking Vibration Realistic Ass,4,0,0,0,0,4,0
A684-(41.8lb)Big Booty Sex Dolls Torso Realistic ssbbwsex,4,0,0,0,0,4,0
A805-8.5lb Realistic & Lightweight Big Ass Toy Silicone Butt Torso,4,0,0,0,0,4,0
