日期,点击次数,展示,点击率,排名
2026-06-15,80,1240,6.45%,10.5
2026-06-16,64,1157,5.53%,10.5
2026-06-17,58,976,5.94%,12.6
2026-06-18,69,1061,6.5%,10.6
2026-06-19,84,1157,7.26%,11
2026-06-20,48,1065,4.51%,12.7
2026-06-21,49,745,6.58%,9.7
