日期,点击次数,展示,点击率,排名
2026-04-13,8,121,6.61%,7.2
2026-04-14,10,108,9.26%,8
2026-04-15,8,107,7.48%,7.6
2026-04-16,8,82,9.76%,7.6
2026-04-17,5,99,5.05%,8.7
2026-04-18,14,137,10.22%,7.8
2026-04-19,5,102,4.9%,8
