# ----------------------------------------
# 电子商务购买: 商品名称
# 账号：linkdolls
# 媒体资源：linkdolls-new - GA4
# ----------------------------------------
# 
# 所有用户
# 开始日期：20260316
# 结束日期：20260322
商品名称,查看过的商品数,加入购物车的商品数,已购买的商品数,商品收入
F7626- 163cm(5.3ft)-E Cup Great Huge Butt TPE Body+Silicone Head Black BBW Sex Doll For Men丨SY Doll,24,0,0,0
F5968-158cm/5ft2 33kg C Cup Realistic Black Skin Silicone Head Sex Doll | Rosretty Doll,13,1,0,0
F1308-160cm I Cup Penny Biggest Ebony Black BBW Sex Dolls｜Irontech Doll,11,0,0,0
F5150-163cm D Cup ROS Hottie Ebony Black Silicone Best AI Sex Doll | Galatea doll,9,0,0,0
F1370-158cm I Cup Rachel 2025 Best Black BBW Sex Doll｜Irontech Doll,8,0,0,0
A599 (83lb) Coco-Sucking Doggy Style Big Booty Ebony Obese Chubby Sex Doll Torso Realistic Biggest A,7,0,0,0
F5143-163cm D Cup Sexy Black Beauty ROS Silicone beautiful ebony Sex Doll | Galatea doll,5,0,0,0
F532-174cm Black G Cup Silicone Sex Doll｜Starpery Doll - tpe,5,0,0,0
F1226-160cm I Cup Zara Black Lady BBW Ebony Sex Doll｜Irontech Doll,4,0,0,0
F178- 158cm/5ft2 J Cup Lisa Big Ass Cheap nude doll Black TPE BBW Sex Doll | Irontech Doll,4,0,0,0
F5530-165cm/5ft5-50kg N Cup BBW Black TPE Huge Tits Big Ass Sex Doll For Men | 6YE,4,0,0,0
F1223-160cm/46kg I Cup Pearl Best Big Ass Silicone Ebony black widow Sex Dolls ｜Irontech Doll,3,0,0,0
F1860K-164cm(5ft4) G Cup Dark Black Sex Doll｜Irontech Doll,3,0,0,0
F5222-158cm(5ft2) 41kg H Cup  Aba Lifesize TPE Sex Doll |Galaxy,3,0,0,0
F5538-161cm(5ft3)-33kg E Cup Black Robot Silicone Sex Doll ｜Irontech Doll,3,0,0,0
F5542-164cm(5ft4)-43kg F Cup Black  female TPE Sex Doll｜Irontech Doll,3,0,0,0
