日期,点击次数,展示,点击率,排名
2026-06-22,138,1947,7.09%,16.2
2026-06-23,84,1487,5.65%,19.6
2026-06-24,149,1951,7.64%,16.1
2026-06-25,120,1869,6.42%,13.8
2026-06-26,161,2003,8.04%,14.2
2026-06-27,182,2089,8.71%,11.7
2026-06-28,209,2436,8.58%,12.7
