日期,点击次数,展示,点击率,排名
2026-05-18,17,566,3%,8.5
2026-05-19,20,430,4.65%,9.9
2026-05-20,16,373,4.29%,10
2026-05-21,21,425,4.94%,10.3
2026-05-22,23,510,4.51%,8.9
2026-05-23,19,494,3.85%,11.3
2026-05-24,29,584,4.97%,9.6
