日期,点击次数,展示,点击率,排名
2026-06-29,127,747,17%,5.7
2026-06-30,90,707,12.73%,5.5
2026-07-01,87,674,12.91%,5.3
2026-07-02,111,768,14.45%,5.7
2026-07-03,106,797,13.3%,5.2
2026-07-04,116,752,15.43%,5.5
2026-07-05,117,776,15.08%,5.2
